PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Chandler Parsons,37,203,14.095,14.614,-0.52,2014-15,1610612742
Greg Smith,1,239,6.500,14.560,-8.06,2014-15,1610612742
Al-Farouq Aminu,150,90,14.658,14.321,0.34,2014-15,1610612742
J.J. Barea,154,86,14.445,14.668,-0.22,2014-15,1610612742
Richard Jefferson,51,189,15.076,14.386,0.69,2014-15,1610612742
Dwight Powell,3,237,9.167,14.592,-5.43,2014-15,1610612742
Monta Ellis,197,43,14.261,15.807,-1.55,2014-15,1610612742
Dirk Nowitzki,181,59,14.668,14.135,0.53,2014-15,1610612742
Tyson Chandler,160,80,14.254,15.057,-0.80,2014-15,1610612742
Amar'e Stoudemire,75,165,15.466,14.095,1.37,2014-15,1610612742
Devin Harris,74,166,14.433,14.574,-0.14,2014-15,1610612742
Rajon Rondo,37,203,14.457,14.542,-0.08,2014-15,1610612742
Bernard James,2,238,10.500,14.560,-4.06,2014-15,1610612742
Charlie Villanueva,43,197,13.757,14.724,-0.97,2014-15,1610612742
Raymond Felton,36,204,16.380,14.228,2.15,2014-15,1610612742
