PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Donta Hall,20,172,13.795,13.887,-0.09,2019-20,1610612751
Jeremiah Martin,27,165,13.741,13.900,-0.16,2019-20,1610612751
Timothe Luwawu-Cabarrot,131,61,13.812,14.015,-0.20,2019-20,1610612751
Chris Chiozza,65,127,13.376,14.143,-0.77,2019-20,1610612751
Tyler Johnson,93,99,14.251,13.533,0.72,2019-20,1610612751
Justin Anderson,28,164,14.016,13.853,0.16,2019-20,1610612751
Dzanan Musa,39,153,13.581,13.956,-0.37,2019-20,1610612751
Lance Thomas,17,175,14.000,13.864,0.14,2019-20,1610612751
Joe Harris,72,120,13.747,13.953,-0.21,2019-20,1610612751
Jarrett Allen,132,60,14.048,13.530,0.52,2019-20,1610612751
Garrett Temple,137,55,13.893,13.836,0.06,2019-20,1610612751
Caris LeVert,140,52,14.041,13.451,0.59,2019-20,1610612751
Rodions Kurucs,58,134,13.562,14.022,-0.46,2019-20,1610612751
