PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Bojan Bogdanovic,214,74,14.906,14.540,0.37,2021-22,1610612762
Royce O'Neale,188,100,15.138,14.220,0.92,2021-22,1610612762
Rudy Gobert,197,91,15.205,13.994,1.21,2021-22,1610612762
Donovan Mitchell,229,59,14.805,14.846,-0.04,2021-22,1610612762
Mike Conley,174,114,14.976,14.555,0.42,2021-22,1610612762
Hassan Whiteside,65,223,14.775,14.824,-0.05,2021-22,1610612762
Danuel House Jr.,112,176,14.643,14.921,-0.28,2021-22,1610612762
Jordan Clarkson,170,118,14.274,15.586,-1.31,2021-22,1610612762
Juancho Hernangomez,56,232,15.111,14.746,0.37,2021-22,1610612762
Nickeil Alexander-Walker,5,283,10.700,14.891,-4.19,2021-22,1610612762
Jared Butler,5,283,10.700,14.891,-4.19,2021-22,1610612762
Rudy Gay,0,288,0.000,14.813,-14.81,2021-22,1610612762
Eric Paschall,24,264,13.184,14.976,-1.79,2021-22,1610612762
Udoka Azubuike,0,288,0.000,14.813,-14.81,2021-22,1610612762
Trent Forrest,0,288,0.000,14.813,-14.81,2021-22,1610612762
