PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Eric Gordon,143,54,16.135,15.752,0.38,2014-15,1610612740
Omer Asik,79,118,17.086,15.349,1.74,2014-15,1610612740
Tyreke Evans,125,72,16.605,15.097,1.51,2014-15,1610612740
Ryan Anderson,95,102,15.121,16.933,-1.81,2014-15,1610612740
Jrue Holiday,55,142,15.156,16.383,-1.23,2014-15,1610612740
Dante Cunningham,75,122,16.147,15.967,0.18,2014-15,1610612740
Alexis Ajinca,10,187,16.100,16.030,0.07,2014-15,1610612740
Anthony Davis,172,25,16.048,15.940,0.11,2014-15,1610612740
Norris Cole,106,91,15.363,16.799,-1.44,2014-15,1610612740
Quincy Pondexter,124,73,16.282,15.594,0.69,2014-15,1610612740
