PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Daniel Ochefu,5,624,9.727,15.062,-5.33,2016-17,1610612764
Jason Smith,157,472,15.006,15.018,-0.01,2016-17,1610612764
Bojan Bogdanovic,264,365,15.151,14.916,0.23,2016-17,1610612764
Markieff Morris,373,256,15.047,14.969,0.08,2016-17,1610612764
John Wall,506,122,15.130,14.535,0.60,2016-17,1610612764
Otto Porter Jr.,428,201,14.937,15.179,-0.24,2016-17,1610612764
Marcin Gortat,409,220,15.084,14.891,0.19,2016-17,1610612764
Sheldon Mac,17,612,12.297,15.097,-2.80,2016-17,1610612764
Tomas Satoransky,36,593,13.541,15.107,-1.57,2016-17,1610612764
Brandon Jennings,178,451,14.838,15.087,-0.25,2016-17,1610612764
Kelly Oubre Jr.,184,445,15.056,14.998,0.06,2016-17,1610612764
Bradley Beal,505,124,15.072,14.793,0.28,2016-17,1610612764
Trey Burke,20,609,13.923,15.050,-1.13,2016-17,1610612764
Ian Mahinmi,63,566,15.855,14.923,0.93,2016-17,1610612764
