PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Festus Ezeli,183,840,14.508,14.294,0.21,2014-15,1610612744
Shaun Livingston,375,648,14.867,14.042,0.83,2014-15,1610612744
Leandro Barbosa,229,794,14.567,14.266,0.30,2014-15,1610612744
Draymond Green,784,239,14.006,15.462,-1.46,2014-15,1610612744
Stephen Curry,826,197,14.000,15.885,-1.88,2014-15,1610612744
Justin Holiday,11,1012,17.957,14.292,3.67,2014-15,1610612744
Klay Thompson,761,262,14.267,14.524,-0.26,2014-15,1610612744
James Michael McAdoo,10,1013,18.095,14.294,3.80,2014-15,1610612744
Andrew Bogut,440,583,14.955,13.892,1.06,2014-15,1610612744
Brandon Rush,7,1016,19.200,14.297,4.90,2014-15,1610612744
Marreese Speights,67,956,13.978,14.359,-0.38,2014-15,1610612744
Andre Iguodala,635,388,14.392,14.239,0.15,2014-15,1610612744
Harrison Barnes,681,342,14.148,14.704,-0.56,2014-15,1610612744
David Lee,107,916,14.741,14.287,0.45,2014-15,1610612744
