PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Edmond Sumner,40,152,14.732,14.865,-0.13,2019-20,1610612754
Justin Holiday,131,61,14.743,15.032,-0.29,2019-20,1610612754
JaKarr Sampson,50,142,15.000,14.780,0.22,2019-20,1610612754
T.J. McConnell,28,164,15.143,14.784,0.36,2019-20,1610612754
Doug McDermott,54,138,16.076,14.371,1.71,2019-20,1610612754
Aaron Holiday,72,120,15.260,14.577,0.68,2019-20,1610612754
T.J. Warren,156,36,14.686,15.514,-0.83,2019-20,1610612754
Myles Turner,146,46,14.779,15.022,-0.24,2019-20,1610612754
Malcolm Brogdon,160,32,14.686,15.603,-0.92,2019-20,1610612754
Victor Oladipo,123,69,14.512,15.410,-0.90,2019-20,1610612754
Alize Johnson,0,192,0.000,14.836,-14.84,2019-20,1610612754
