PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
James Ennis III,119,121,14.475,14.372,0.10,2019-20,1610612753
Gary Clark,144,96,14.796,13.877,0.92,2019-20,1610612753
Nikola Vucevic,185,55,14.566,13.968,0.60,2019-20,1610612753
Evan Fournier,171,69,14.582,14.027,0.56,2019-20,1610612753
Markelle Fultz,147,93,14.464,14.360,0.10,2019-20,1610612753
Khem Birch,89,151,14.158,14.583,-0.42,2019-20,1610612753
D.J. Augustin,128,112,14.552,14.276,0.28,2019-20,1610612753
Wes Iwundu,76,164,14.273,14.493,-0.22,2019-20,1610612753
Terrence Ross,135,105,13.997,14.969,-0.97,2019-20,1610612753
Vic Law,4,236,9.333,14.513,-5.18,2019-20,1610612753
BJ Johnson,4,236,9.333,14.513,-5.18,2019-20,1610612753
