PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
David West,221,595,14.526,13.178,1.35,2016-17,1610612744
Shaun Livingston,220,596,13.645,13.480,0.16,2016-17,1610612744
Stephen Curry,601,215,12.973,15.177,-2.20,2016-17,1610612744
Klay Thompson,596,220,13.398,13.865,-0.47,2016-17,1610612744
Andre Iguodala,419,397,13.793,13.241,0.55,2016-17,1610612744
Kevin Durant,533,283,13.317,13.923,-0.61,2016-17,1610612744
Patrick McCaw,181,635,14.040,13.376,0.66,2016-17,1610612744
Matt Barnes,61,755,14.031,13.483,0.55,2016-17,1610612744
Draymond Green,593,223,13.230,14.319,-1.09,2016-17,1610612744
Damian Jones,21,795,16.070,13.458,2.61,2016-17,1610612744
Zaza Pachulia,212,604,12.959,13.722,-0.76,2016-17,1610612744
JaVale McGee,149,667,12.897,13.671,-0.77,2016-17,1610612744
Ian Clark,219,597,14.909,13.039,1.87,2016-17,1610612744
James Michael McAdoo,55,761,15.304,13.398,1.91,2016-17,1610612744
