PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Day'Ron Sharpe,0,192,5.000,15.236,-10.24,2021-22,1610612751
Cam Thomas,0,192,5.000,15.236,-10.24,2021-22,1610612751
Nic Claxton,98,94,14.684,15.750,-1.07,2021-22,1610612751
Goran Dragic,79,113,14.872,15.450,-0.58,2021-22,1610612751
Kessler Edwards,7,185,14.267,15.248,-0.98,2021-22,1610612751
Kevin Durant,176,16,15.009,17.778,-2.77,2021-22,1610612751
Bruce Brown,139,53,15.397,14.738,0.66,2021-22,1610612751
Andre Drummond,60,132,16.672,14.550,2.12,2021-22,1610612751
Seth Curry,132,60,15.863,13.904,1.96,2021-22,1610612751
Kyrie Irving,170,22,15.237,14.976,0.26,2021-22,1610612751
Patty Mills,72,120,14.223,15.854,-1.63,2021-22,1610612751
Blake Griffin,25,167,15.404,15.180,0.22,2021-22,1610612751
