PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Jason Thompson,55,920,15.196,16.596,-1.40,2015-16,1610612761
DeMar DeRozan,746,229,16.471,16.659,-0.19,2015-16,1610612761
James Johnson,98,877,15.654,16.611,-0.96,2015-16,1610612761
Lucas Nogueira,29,946,15.564,16.543,-0.98,2015-16,1610612761
Luis Scola,140,835,16.335,16.544,-0.21,2015-16,1610612761
Delon Wright,41,934,14.145,16.627,-2.48,2015-16,1610612761
Cory Joseph,452,523,16.935,16.154,0.78,2015-16,1610612761
DeMarre Carroll,596,379,16.490,16.550,-0.06,2015-16,1610612761
Norman Powell,206,769,16.412,16.541,-0.13,2015-16,1610612761
Bismack Biyombo,505,470,16.645,16.375,0.27,2015-16,1610612761
Terrence Ross,335,640,16.157,16.701,-0.54,2015-16,1610612761
Kyle Lowry,766,209,16.581,16.276,0.31,2015-16,1610612761
Jonas Valanciunas,321,654,16.762,16.390,0.37,2015-16,1610612761
Patrick Patterson,583,392,16.719,16.211,0.51,2015-16,1610612761
