PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
De'Andre Hunter,175,65,15.285,15.053,0.23,2021-22,1610612737
Danilo Gallinari,112,128,16.218,14.365,1.85,2021-22,1610612737
Onyeka Okongwu,108,132,15.214,15.225,-0.01,2021-22,1610612737
Kevin Huerter,154,86,15.869,14.173,1.70,2021-22,1610612737
Trae Young,186,54,15.225,15.204,0.02,2021-22,1610612737
Bogdan Bogdanovic,107,133,14.632,15.695,-1.06,2021-22,1610612737
John Collins,122,118,15.395,15.039,0.36,2021-22,1610612737
Delon Wright,137,103,14.745,15.851,-1.10,2021-22,1610612737
Timothe Luwawu-Cabarrot,22,218,13.792,15.383,-1.59,2021-22,1610612737
Gorgui Dieng,10,230,13.875,15.293,-1.42,2021-22,1610612737
Jalen Johnson,9,231,13.455,15.307,-1.85,2021-22,1610612737
Skylar Mays,9,231,13.455,15.307,-1.85,2021-22,1610612737
Kevin Knox II,9,231,13.455,15.307,-1.85,2021-22,1610612737
Clint Capela,40,200,15.227,15.219,0.01,2021-22,1610612737
