PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Mike Conley,243,285,17.200,16.868,0.33,2014-15,1610612763
Tony Allen,279,249,17.002,17.042,-0.04,2014-15,1610612763
Zach Randolph,382,146,17.109,16.786,0.32,2014-15,1610612763
Marc Gasol,416,112,17.075,16.816,0.26,2014-15,1610612763
Jeff Green,298,230,16.786,17.325,-0.54,2014-15,1610612763
Beno Udrih,175,353,17.217,16.925,0.29,2014-15,1610612763
Nick Calathes,126,402,17.097,16.997,0.10,2014-15,1610612763
Vince Carter,196,332,17.116,16.966,0.15,2014-15,1610612763
Courtney Lee,367,161,16.788,17.588,-0.80,2014-15,1610612763
Russ Smith,3,525,11.333,17.055,-5.72,2014-15,1610612763
Jon Leuer,9,519,14.421,17.071,-2.65,2014-15,1610612763
Kosta Koufos,127,401,18.167,16.687,1.48,2014-15,1610612763
JaMychal Green,8,520,11.684,17.123,-5.44,2014-15,1610612763
Jordan Adams,10,518,13.429,17.097,-3.67,2014-15,1610612763
