PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Pat Connaughton,88,157,15.103,13.502,1.60,2022-23,1610612749
Goran Dragic,7,238,12.562,14.124,-1.56,2022-23,1610612749
Meyers Leonard,5,240,11.333,14.141,-2.81,2022-23,1610612749
MarJon Beauchamp,5,240,11.333,14.141,-2.81,2022-23,1610612749
Jevon Carter,49,196,14.416,13.993,0.42,2022-23,1610612749
Giannis Antetokounmpo,91,154,13.550,14.408,-0.86,2022-23,1610612749
Khris Middleton,173,72,13.812,14.695,-0.88,2022-23,1610612749
Thanasis Antetokounmpo,5,240,11.333,14.141,-2.81,2022-23,1610612749
Wesley Matthews,41,204,13.847,14.121,-0.27,2022-23,1610612749
Bobby Portis,107,138,14.600,13.686,0.91,2022-23,1610612749
Brook Lopez,182,63,14.049,14.153,-0.10,2022-23,1610612749
Grayson Allen,149,96,14.118,14.010,0.11,2022-23,1610612749
Jrue Holiday,191,54,13.993,14.375,-0.38,2022-23,1610612749
Jae Crowder,41,204,13.862,14.119,-0.26,2022-23,1610612749
Joe Ingles,89,156,14.357,13.918,0.44,2022-23,1610612749
