PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Dorian Finney-Smith,191,102,13.977,14.068,-0.09,2019-20,1610612742
Kristaps Porzingis,94,199,13.153,14.443,-1.29,2019-20,1610612742
Maxi Kleber,203,90,14.295,13.366,0.93,2019-20,1610612742
Tim Hardaway Jr.,204,89,13.854,14.380,-0.53,2019-20,1610612742
Luka Doncic,215,78,14.271,13.322,0.95,2019-20,1610612742
Michael Kidd-Gilchrist,55,238,13.876,14.039,-0.16,2019-20,1610612742
Delon Wright,53,240,14.198,13.966,0.23,2019-20,1610612742
Seth Curry,173,120,13.842,14.261,-0.42,2019-20,1610612742
Boban Marjanovic,82,211,14.349,13.883,0.47,2019-20,1610612742
Trey Burke,156,137,14.310,13.686,0.62,2019-20,1610612742
Antonius Cleveland,9,284,12.550,14.058,-1.51,2019-20,1610612742
Josh Reaves,9,284,12.550,14.058,-1.51,2019-20,1610612742
J.J. Barea,5,288,13.750,14.015,-0.26,2019-20,1610612742
Justin Jackson,16,277,13.514,14.039,-0.52,2019-20,1610612742
