PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Jimmy Butler,154,43,15.385,13.420,1.97,2020-21,1610612748
Trevor Ariza,96,101,14.985,14.926,0.06,2020-21,1610612748
Bam Adebayo,136,61,14.608,15.810,-1.20,2020-21,1610612748
Duncan Robinson,100,97,15.122,14.782,0.34,2020-21,1610612748
Kendrick Nunn,93,104,14.306,15.573,-1.27,2020-21,1610612748
Dewayne Dedmon,57,140,16.602,14.350,2.25,2020-21,1610612748
Goran Dragic,117,80,15.282,14.500,0.78,2020-21,1610612748
Tyler Herro,93,104,14.901,15.005,-0.10,2020-21,1610612748
Andre Iguodala,71,126,14.757,15.066,-0.31,2020-21,1610612748
Nemanja Bjelica,30,167,14.638,15.009,-0.37,2020-21,1610612748
Gabe Vincent,14,183,12.621,15.137,-2.52,2020-21,1610612748
Precious Achiuwa,12,185,12.500,15.111,-2.61,2020-21,1610612748
KZ Okpala,6,191,14.091,14.980,-0.89,2020-21,1610612748
Max Strus,6,191,14.091,14.980,-0.89,2020-21,1610612748
Udonis Haslem,0,197,0.000,14.955,-14.95,2020-21,1610612748
Victor Oladipo,0,197,0.000,14.955,-14.95,2020-21,1610612748
Omer Yurtseven,0,197,0.000,14.955,-14.95,2020-21,1610612748
