PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Skal Labissiere,10,782,15.500,15.859,-0.36,2018-19,1610612757
Jake Layman,20,773,15.419,15.866,-0.45,2018-19,1610612757
Anfernee Simons,12,781,15.115,15.866,-0.75,2018-19,1610612757
Evan Turner,245,548,16.340,15.642,0.70,2018-19,1610612757
Zach Collins,275,518,16.093,15.735,0.36,2018-19,1610612757
CJ McCollum,635,158,15.704,16.477,-0.77,2018-19,1610612757
Al-Farouq Aminu,399,394,15.716,15.996,-0.28,2018-19,1610612757
Damian Lillard,650,143,15.697,16.623,-0.93,2018-19,1610612757
Enes Kanter,461,332,15.794,15.937,-0.14,2018-19,1610612757
Meyers Leonard,170,623,16.243,15.745,0.50,2018-19,1610612757
Rodney Hood,373,420,16.058,15.679,0.38,2018-19,1610612757
Seth Curry,326,467,15.806,15.887,-0.08,2018-19,1610612757
Maurice Harkless,388,405,15.850,15.857,-0.01,2018-19,1610612757
