PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Solomon Hill,42,976,13.453,15.322,-1.87,2019-20,1610612748
Jae Crowder,660,358,15.415,14.932,0.48,2019-20,1610612748
Bam Adebayo,687,331,15.484,14.756,0.73,2019-20,1610612748
Duncan Robinson,600,418,15.261,15.216,0.04,2019-20,1610612748
Goran Dragic,553,465,15.440,15.008,0.43,2019-20,1610612748
Derrick Jones Jr.,97,921,14.755,15.294,-0.54,2019-20,1610612748
Tyler Herro,706,312,15.380,14.931,0.45,2019-20,1610612748
Andre Iguodala,410,608,14.795,15.553,-0.76,2019-20,1610612748
Kelly Olynyk,258,760,14.641,15.448,-0.81,2019-20,1610612748
Meyers Leonard,31,987,16.016,15.218,0.80,2019-20,1610612748
Gabe Vincent,0,1018,0.000,15.242,-15.24,2019-20,1610612748
Kendrick Nunn,239,779,14.781,15.386,-0.60,2019-20,1610612748
Jimmy Butler,806,212,15.316,14.959,0.36,2019-20,1610612748
