PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Shane Battier,202,758,17.317,16.667,0.65,2013-14,1610612748
Toney Douglas,29,931,16.000,16.830,-0.83,2013-14,1610612748
LeBron James,763,197,16.738,17.061,-0.32,2013-14,1610612748
Rashard Lewis,319,641,16.057,17.185,-1.13,2013-14,1610612748
Udonis Haslem,169,791,16.649,16.836,-0.19,2013-14,1610612748
James Jones,126,834,16.378,16.871,-0.49,2013-14,1610612748
Michael Beasley,23,937,12.702,16.918,-4.22,2013-14,1610612748
Greg Oden,7,953,13.625,16.833,-3.21,2013-14,1610612748
Chris Bosh,686,274,16.857,16.671,0.19,2013-14,1610612748
Dwyane Wade,693,267,16.798,16.816,-0.02,2013-14,1610612748
Ray Allen,527,433,17.290,16.230,1.06,2013-14,1610612748
Norris Cole,404,556,17.043,16.629,0.41,2013-14,1610612748
Mario Chalmers,535,425,16.523,17.158,-0.63,2013-14,1610612748
Chris Andersen,317,643,17.450,16.497,0.95,2013-14,1610612748
