PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Jerami Grant,111,129,14.744,14.000,0.74,2016-17,1610612760
Alex Abrines,80,160,14.902,14.064,0.84,2016-17,1610612760
Enes Kanter,45,195,15.426,14.088,1.34,2016-17,1610612760
Kyle Singler,10,230,13.280,14.401,-1.12,2016-17,1610612760
Russell Westbrook,194,46,14.040,15.663,-1.62,2016-17,1610612760
Doug McDermott,66,174,15.374,13.938,1.44,2016-17,1610612760
Andre Roberson,185,55,14.202,14.809,-0.61,2016-17,1610612760
Taj Gibson,118,122,14.138,14.529,-0.39,2016-17,1610612760
Semaj Christon,21,219,15.381,14.247,1.13,2016-17,1610612760
Victor Oladipo,181,59,14.175,14.867,-0.69,2016-17,1610612760
Domantas Sabonis,6,234,15.182,14.325,0.86,2016-17,1610612760
Norris Cole,25,215,15.327,14.235,1.09,2016-17,1610612760
Steven Adams,157,83,13.681,15.655,-1.97,2016-17,1610612760
