PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Paul Pierce,368,208,15.895,17.011,-1.12,2013-14,1610612751
Joe Johnson,469,107,16.148,16.893,-0.74,2013-14,1610612751
Jorge Gutierrez,3,573,15.125,16.297,-1.17,2013-14,1610612751
Mason Plumlee,114,462,16.444,16.250,0.19,2013-14,1610612751
Kevin Garnett,250,326,15.998,16.508,-0.51,2013-14,1610612751
Shaun Livingston,325,251,16.195,16.408,-0.21,2013-14,1610612751
Deron Williams,428,148,16.173,16.618,-0.44,2013-14,1610612751
Alan Anderson,261,315,16.330,16.253,0.08,2013-14,1610612751
Andray Blatche,172,404,16.522,16.186,0.34,2013-14,1610612751
Mirza Teletovic,220,356,16.859,15.948,0.91,2013-14,1610612751
Andrei Kirilenko,144,432,16.996,16.057,0.94,2013-14,1610612751
Marcus Thornton,124,452,16.902,16.122,0.78,2013-14,1610612751
