PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
DeAndre Jordan,264,72,15.024,15.813,-0.79,2016-17,1610612746
Marreese Speights,98,238,15.530,15.056,0.47,2016-17,1610612746
Blake Griffin,99,237,15.571,15.038,0.53,2016-17,1610612746
Chris Paul,260,76,14.990,15.906,-0.92,2016-17,1610612746
Brandon Bass,4,332,15.857,15.185,0.67,2016-17,1610612746
Luc Mbah a Moute,224,112,15.622,14.382,1.24,2016-17,1610612746
Paul Pierce,101,235,15.000,15.276,-0.28,2016-17,1610612746
JJ Redick,206,130,15.217,15.154,0.06,2016-17,1610612746
Jamal Crawford,196,140,14.981,15.496,-0.51,2016-17,1610612746
Raymond Felton,127,209,15.204,15.186,0.02,2016-17,1610612746
Austin Rivers,90,246,15.092,15.232,-0.14,2016-17,1610612746
Wesley Johnson,11,325,14.800,15.206,-0.41,2016-17,1610612746
