PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TIME_OF_POSS,TOUCHES,FRONT_CT_TOUCHES,AVG_DRIB_PER_TOUCH,SEASON
1630206,Jay Scrubb,LAC,0.3,4,1,0.5,2020-21
1628369,Jayson Tatum,BOS,27.7,371,185,3.4,2020-21
201145,Jeff Green,BKN,5.1,162,87,0.64,2020-21
201952,Jeff Teague,MIL,13.4,183,69,4.18,2020-21
1628975,Jevon Carter,PHX,2.2,29,16,4.1,2020-21
202710,Jimmy Butler,MIA,26.8,358,141,3.66,2020-21
203925,Joe Harris,BKN,10.8,433,290,0.79,2020-21
204060,Joe Ingles,UTA,34.5,478,233,3.49,2020-21
203954,Joel Embiid,PHI,33.7,776,511,1.22,2020-21
1628381,John Collins,ATL,22.6,886,437,0.43,2020-21
1629723,John Konchar,MEM,0.1,7,4,0.57,2020-21
202685,Jonas Valanciunas,MEM,8.0,290,153,0.51,2020-21
203903,Jordan Clarkson,UTA,25.5,398,252,3.19,2020-21
1629670,Jordan Nwora,MIL,3.4,54,33,2.78,2020-21
1630182,Josh Green,DAL,0.0,2,1,0.0,2020-21
1626196,Josh Richardson,DAL,6.5,134,82,1.8,2020-21
201950,Jrue Holiday,MIL,151.2,1902,695,4.25,2020-21
203944,Julius Randle,NYK,20.4,375,237,2.21,2020-21
1628382,Justin Jackson,MIL,0.9,20,10,1.25,2020-21
1626159,Justise Winslow,MEM,0.1,3,1,2.0,2020-21
203994,Jusuf Nurkic,POR,9.1,323,183,0.57,2020-21
1629752,Juwan Morgan,UTA,0.1,6,3,0.33,2020-21
1629644,KZ Okpala,MIA,0.2,3,2,2.0,2020-21
202695,Kawhi Leonard,LAC,55.9,800,463,3.45,2020-21
1629833,Keljin Blevins,POR,0.1,2,2,2.0,2020-21
202689,Kemba Walker,BOS,16.4,202,55,4.54,2020-21
1629134,Kendrick Nunn,MIA,7.3,131,66,2.85,2020-21
203484,Kentavious Caldwell-Pope,LAL,4.0,153,93,0.63,2020-21
201142,Kevin Durant,BKN,66.7,988,470,2.86,2020-21
1628989,Kevin Huerter,ATL,37.5,722,472,2.34,2020-21
1628995,Kevin Knox II,NYK,0.1,2,0,2.0,2020-21
203114,Khris Middleton,MIL,123.2,1859,892,3.05,2020-21
1627739,Kris Dunn,ATL,5.1,69,25,3.78,2020-21
204001,Kristaps Porzingis,DAL,6.0,251,157,0.48,2020-21
203937,Kyle Anderson,MEM,9.4,213,106,1.3,2020-21
1628398,Kyle Kuzma,LAL,6.7,173,114,1.4,2020-21
202681,Kyrie Irving,BKN,37.3,614,254,2.92,2020-21
1629013,Landry Shamet,BKN,6.8,197,116,1.47,2020-21
204038,Langston Galloway,PHX,0.7,17,11,2.42,2020-21
2544,LeBron James,LAL,40.8,543,251,3.5,2020-21
101150,Lou Williams,ATL,48.1,532,167,4.44,2020-21
1629029,Luka Doncic,DAL,84.5,724,202,6.43,2020-21
1628379,Luke Kennard,LAC,7.1,221,137,1.13,2020-21
1628436,Luke Kornet,BOS,0.2,10,3,0.1,2020-21
1629603,Mamadi Diakite,MIL,1.2,39,15,0.54,2020-21
201188,Marc Gasol,LAL,3.7,150,96,0.29,2020-21
202694,Marcus Morris Sr.,LAC,21.7,666,449,0.84,2020-21
203935,Marcus Smart,BOS,21.8,351,144,2.95,2020-21
202693,Markieff Morris,LAL,1.3,52,35,0.52,2020-21
1630210,Markus Howard,DEN,5.1,105,69,2.65,2020-21
1629680,Matisse Thybulle,PHI,3.7,204,136,0.42,2020-21
1629744,Matt Thomas,UTA,0.4,9,5,1.89,2020-21
1629622,Max Strus,MIA,0.1,4,4,0.25,2020-21
1628467,Maxi Kleber,DAL,4.4,199,112,0.39,2020-21
1629008,Michael Porter Jr.,DEN,13.5,386,253,0.91,2020-21
1628969,Mikal Bridges,PHX,19.0,723,423,0.77,2020-21
201144,Mike Conley,UTA,34.3,407,163,4.92,2020-21
1628455,Mike James,BKN,18.2,203,67,4.95,2020-21
203118,Mike Scott,PHI,1.1,54,34,0.33,2020-21
1629671,Miye Oni,UTA,0.5,26,17,0.65,2020-21
1628420,Monte Morris,DEN,55.2,610,265,5.02,2020-21
1626149,Montrezl Harrell,LAL,2.1,59,40,1.01,2020-21
1629642,Nassir Little,POR,0.8,14,6,2.21,2020-21
1630233,Nathan Knight,ATL,1.4,26,10,2.27,2020-21
202357,Nemanja Bjelica,MIA,1.6,57,32,0.84,2020-21
203457,Nerlens Noel,NYK,3.0,110,47,0.32,2020-21
1629651,Nic Claxton,BKN,4.9,175,90,0.38,2020-21
201587,Nicolas Batum,LAC,15.1,729,398,0.44,2020-21
1629740,Nicolo Melli,DAL,0.8,28,15,0.61,2020-21
203999,Nikola Jokic,DEN,45.8,1007,552,1.23,2020-21
1626181,Norman Powell,POR,7.1,178,145,1.76,2020-21
1630167,Obi Toppin,NYK,2.4,99,59,0.59,2020-21
1630168,Onyeka Okongwu,ATL,4.3,195,103,0.28,2020-21
200782,P.J. Tucker,MIL,10.2,461,260,0.53,2020-21
1626192,Pat Connaughton,MIL,13.8,584,281,0.48,2020-21
201976,Patrick Beverley,LAC,23.2,407,198,2.68,2020-21
202331,Paul George,LAC,113.7,1618,688,3.49,2020-21
200794,Paul Millsap,DEN,9.1,229,125,1.4,2020-21
1630194,Paul Reed,PHI,1.0,24,10,1.42,2020-21
1630202,Payton Pritchard,BOS,8.0,112,30,4.11,2020-21
1630173,Precious Achiuwa,MIA,1.0,23,13,1.43,2020-21
1629628,RJ Barrett,NYK,10.3,204,127,2.3,2020-21
200765,Rajon Rondo,LAC,39.3,507,197,4.05,2020-21
203526,Raul Neto,WAS,5.1,103,64,2.54,2020-21
1629730,Rayjon Tucker,PHI,0.0,1,1,1.0,2020-21
203493,Reggie Bullock,NYK,5.0,185,132,0.51,2020-21
202704,Reggie Jackson,LAC,81.5,1099,481,3.68,2020-21
1629617,Reggie Perry,BKN,1.1,37,29,0.7,2020-21
203496,Robert Covington,POR,7.0,291,99,0.28,2020-21
1629057,Robert Williams III,BOS,1.1,55,42,0.38,2020-21
201577,Robin Lopez,WAS,2.0,61,50,0.95,2020-21
1629641,Romeo Langford,BOS,2.9,85,59,0.95,2020-21
1626178,Rondae Hollis-Jefferson,POR,0.9,35,13,0.6,2020-21
1626220,Royce O'Neale,UTA,20.1,773,313,0.69,2020-21
203497,Rudy Gobert,UTA,7.5,338,189,0.29,2020-21
1629060,Rui Hachimura,WAS,6.6,231,96,0.71,2020-21
201566,Russell Westbrook,WAS,40.5,476,153,4.6,2020-21
1630241,Sam Merrill,MIL,1.9,36,18,2.7,2020-21
1628400,Semi Ojeleye,BOS,0.3,9,4,0.89,2020-21
201586,Serge Ibaka,LAC,0.6,27,14,0.33,2020-21
203552,Seth Curry,PHI,22.2,491,387,1.89,2020-21
1629003,Shake Milton,PHI,18.2,226,116,4.21,2020-21
1627885,Shaquille Harrison,DEN,2.9,51,19,2.92,2020-21
1630219,Skylar Mays,ATL,2.3,29,13,3.72,2020-21
203524,Solomon Hill,ATL,3.9,126,68,0.84,2020-21
1628388,T.J. Leaf,POR,0.3,9,6,0.89,2020-21
1629605,Tacko Fall,BOS,0.0,1,0,0.0,2020-21
201959,Taj Gibson,NYK,4.2,186,83,0.63,2020-21
1629659,Talen Horton-Tucker,LAL,5.5,85,42,3.04,2020-21
1629611,Terance Mann,LAC,18.0,398,239,1.99,2020-21
203648,Thanasis Antetokounmpo,MIL,3.6,59,16,3.19,2020-21
203501,Tim Hardaway Jr.,DAL,13.3,325,202,1.61,2020-21
1627789,Timothe Luwawu-Cabarrot,BKN,1.3,39,28,0.95,2020-21
202699,Tobias Harris,PHI,47.4,930,514,2.12,2020-21
203503,Tony Snell,ATL,2.6,72,40,1.13,2020-21
1628470,Torrey Craig,PHX,8.0,282,133,0.73,2020-21
1629027,Trae Young,ATL,153.4,1451,420,6.02,2020-21
1629682,Tremont Waters,BOS,1.1,16,6,3.87,2020-21
1630235,Trent Forrest,UTA,2.5,19,3,8.16,2020-21
2772,Trevor Ariza,MIA,3.5,125,55,0.52,2020-21
203504,Trey Burke,DAL,1.0,22,15,2.09,2020-21
202684,Tristan Thompson,BOS,4.2,157,100,0.57,2020-21
1630234,Ty-Shon Alexander,PHX,0.1,2,0,4.0,2020-21
1629639,Tyler Herro,MIA,8.3,153,70,2.75,2020-21
204020,Tyler Johnson,BKN,3.1,83,50,1.45,2020-21
1630178,Tyrese Maxey,PHI,25.4,337,149,4.05,2020-21
1626145,Tyus Jones,MEM,7.4,97,31,4.11,2020-21
1628962,Udoka Azubuike,UTA,0.0,1,0,0.0,2020-21
1628427,Vlatko Cancar,DEN,1.5,24,12,2.54,2020-21
202083,Wesley Matthews,LAL,2.3,105,72,0.39,2020-21
203115,Will Barton,DEN,9.0,139,73,2.98,2020-21
1626161,Willie Cauley-Stein,DAL,1.8,84,38,0.38,2020-21
1630214,Xavier Tillman,MEM,0.7,24,15,0.92,2020-21
1627812,Yogi Ferrell,LAC,2.8,25,11,6.12,2020-21
1630192,Zeke Nnaji,DEN,0.3,15,12,0.73,2020-21
