PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TIME_OF_POSS,TOUCHES,FRONT_CT_TOUCHES,AVG_DRIB_PER_TOUCH,SEASON
203932,Aaron Gordon,DEN,33.3,662,378,2.08,2022-23
1628988,Aaron Holiday,ATL,0.8,7,1,7.71,2022-23
201143,Al Horford,BOS,19.5,800,416,0.53,2022-23
203458,Alex Len,SAC,1.5,73,36,0.22,2022-23
1629599,Amir Coffey,LAC,0.0,0,0,0.0,2022-23
203952,Andrew Wiggins,GSW,26.0,616,356,1.6,2022-23
203076,Anthony Davis,LAL,33.2,1059,561,0.67,2022-23
1630162,Anthony Edwards,MIN,28.8,384,182,3.98,2022-23
1630237,Anthony Lamb,GSW,2.4,60,29,1.4,2022-23
1630559,Austin Reaves,LAL,58.8,922,431,3.2,2022-23
203085,Austin Rivers,MIN,1.9,48,27,1.77,2022-23
1628389,Bam Adebayo,MIA,48.6,967,567,1.77,2022-23
202687,Bismack Biyombo,PHX,2.5,105,52,0.3,2022-23
201933,Blake Griffin,BOS,0.2,5,4,0.8,2022-23
1626171,Bobby Portis,MIL,4.3,178,87,0.52,2022-23
203992,Bogdan Bogdanovic,ATL,8.1,200,114,1.7,2022-23
1630538,Bones Hyland,LAC,10.8,165,67,3.34,2022-23
1630527,Brandon Boston Jr.,LAC,0.2,2,1,5.5,2022-23
201572,Brook Lopez,MIL,4.1,184,133,0.42,2022-23
1628971,Bruce Brown,DEN,46.9,672,289,3.54,2022-23
1628997,Caleb Martin,MIA,33.6,658,314,2.18,2022-23
1630560,Cam Thomas,BKN,1.6,21,13,4.19,2022-23
1629661,Cameron Johnson,BKN,8.4,197,144,1.93,2022-23
1626166,Cameron Payne,PHX,17.9,279,100,3.04,2022-23
1627747,Caris LeVert,CLE,14.7,234,124,3.26,2022-23
1626224,Cedi Osman,CLE,4.2,126,73,1.14,2022-23
1629002,Chimezie Metu,SAC,0.2,6,5,1.33,2022-23
101108,Chris Paul,PHX,40.2,461,174,4.38,2022-23
1631128,Christian Braun,DEN,4.8,151,75,0.96,2022-23
203991,Clint Capela,ATL,3.8,182,83,0.27,2022-23
203469,Cody Zeller,MIA,4.9,201,103,0.46,2022-23
1626156,D'Angelo Russell,LAL,61.3,911,410,3.38,2022-23
1629610,DaQuan Jeffries,NYK,0.1,4,2,1.75,2022-23
1627814,Damion Lee,PHX,3.1,100,53,0.97,2022-23
201980,Danny Green,CLE,1.0,42,20,0.31,2022-23
1627863,Danuel House Jr.,PHI,2.4,65,27,1.29,2022-23
1629636,Darius Garland,CLE,30.8,353,129,4.8,2022-23
1630561,David Duke Jr.,BKN,0.4,7,4,2.43,2022-23
1631223,David Roddy,MEM,4.1,106,63,1.32,2022-23
1630558,Davion Mitchell,SAC,13.0,196,91,3.7,2022-23
1630549,Day'Ron Sharpe,BKN,1.1,35,17,1.0,2022-23
1628368,De'Aaron Fox,SAC,48.7,591,183,4.64,2022-23
1629631,De'Andre Hunter,ATL,9.0,259,163,1.14,2022-23
1629001,De'Anthony Melton,PHI,17.7,411,196,1.64,2022-23
201599,DeAndre Jordan,DEN,0.2,12,7,0.09,2022-23
1629731,Dean Wade,CLE,0.4,16,7,0.69,2022-23
1629028,Deandre Ayton,PHX,11.6,469,218,0.34,2022-23
1627749,Dejounte Murray,ATL,30.4,354,132,4.82,2022-23
203471,Dennis Schroder,LAL,47.8,671,277,3.5,2022-23
201565,Derrick Rose,NYK,0.6,9,4,3.11,2022-23
1628401,Derrick White,BOS,42.8,711,301,2.96,2022-23
1630217,Desmond Bane,MEM,27.3,452,229,2.56,2022-23
1626164,Devin Booker,PHX,76.1,813,355,4.83,2022-23
203473,Dewayne Dedmon,PHI,0.1,4,2,0.75,2022-23
1628415,Dillon Brooks,MEM,7.8,223,141,1.07,2022-23
1627734,Domantas Sabonis,SAC,20.4,523,296,1.45,2022-23
1628378,Donovan Mitchell,CLE,31.8,347,144,5.03,2022-23
1628978,Donte DiVincenzo,GSW,23.8,483,218,2.27,2022-23
1627827,Dorian Finney-Smith,BKN,3.0,115,64,0.56,2022-23
203110,Draymond Green,GSW,27.4,846,461,0.92,2022-23
1629130,Duncan Robinson,MIA,12.1,382,269,0.96,2022-23
1628410,Edmond Sumner,BKN,0.6,8,1,4.5,2022-23
201569,Eric Gordon,LAC,7.7,176,100,1.87,2022-23
1630596,Evan Mobley,CLE,9.4,309,157,0.56,2022-23
1627788,Furkan Korkmaz,PHI,0.5,13,8,1.31,2022-23
1629216,Gabe Vincent,MIA,56.6,718,252,4.19,2022-23
1627780,Gary Payton II,GSW,5.9,263,155,0.41,2022-23
1627777,Georges Niang,PHI,4.0,164,81,0.46,2022-23
203507,Giannis Antetokounmpo,MIL,14.2,205,83,3.14,2022-23
201609,Goran Dragic,MIL,0.8,11,5,2.73,2022-23
1629684,Grant Williams,BOS,6.6,225,117,0.69,2022-23
1628960,Grayson Allen,MIL,5.9,182,106,1.04,2022-23
