PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TIME_OF_POSS,TOUCHES,FRONT_CT_TOUCHES,AVG_DRIB_PER_TOUCH,SEASON
2570,Kendrick Perkins,OKC,13.4,524,203,0.31,2013-14
201142,Kevin Durant,OKC,65.8,1343,875,1.94,2013-14
708,Kevin Garnett,BKN,10.6,442,258,0.23,2013-14
202338,Kevin Seraphin,WAS,0.4,9,6,0.56,2013-14
2550,Kirk Hinrich,CHI,32.6,349,155,5.93,2013-14
202691,Klay Thompson,GSW,13.7,284,212,2.16,2013-14
201585,Kosta Koufos,MEM,2.1,86,42,0.29,2013-14
2594,Kyle Korver,ATL,7.0,292,214,0.52,2013-14
200768,Kyle Lowry,TOR,55.8,613,251,5.49,2013-14
200746,LaMarcus Aldridge,POR,26.4,740,479,0.9,2013-14
202362,Lance Stephenson,IND,79.3,1138,720,3.21,2013-14
202361,Landry Fields,TOR,0.8,29,15,1.04,2013-14
202730,Lavoy Allen,IND,0.5,23,9,0.09,2013-14
2544,LeBron James,MIA,121.8,1570,866,3.61,2013-14
101150,Lou Williams,ATL,15.0,239,152,3.0,2013-14
2449,Luis Scola,IND,9.9,413,244,0.38,2013-14
2557,Luke Ridnour,CHA,6.9,98,34,4.39,2013-14
1938,Manu Ginobili,SAS,70.4,1108,798,3.03,2013-14
201188,Marc Gasol,MEM,18.3,615,427,0.46,2013-14
101162,Marcin Gortat,WAS,15.2,645,352,0.33,2013-14
201158,Marco Belinelli,SAS,20.0,496,343,1.57,2013-14
201977,Marcus Thornton,BKN,6.2,151,102,1.89,2013-14
201596,Mario Chalmers,MIA,80.7,1113,445,4.01,2013-14
201578,Marreese Speights,GSW,2.6,104,72,0.46,2013-14
101110,Martell Webster,WAS,6.1,181,134,1.05,2013-14
203486,Mason Plumlee,BKN,4.6,149,93,0.54,2013-14
2440,Matt Barnes,LAC,15.1,600,387,0.37,2013-14
2588,Matt Bonner,SAS,5.0,175,117,0.73,2013-14
203086,Meyers Leonard,POR,0.1,8,4,0.13,2013-14
201563,Michael Beasley,MIA,0.8,27,16,0.78,2013-14
203077,Michael Kidd-Gilchrist,CHA,3.2,100,76,1.2,2013-14
201144,Mike Conley,MEM,66.8,694,259,5.8,2013-14
2399,Mike Dunleavy,CHI,5.9,184,155,0.88,2013-14
2034,Mike Miller,MEM,8.4,275,172,0.71,2013-14
203488,Mike Muscala,ATL,0.1,5,3,0.2,2013-14
203118,Mike Scott,ATL,4.2,180,128,0.38,2013-14
203141,Mirza Teletovic,BKN,8.2,351,206,0.33,2013-14
2590,Mo Williams,POR,29.6,328,107,5.59,2013-14
101145,Monta Ellis,DAL,28.4,405,244,3.7,2013-14
201986,Nando De Colo,TOR,0.4,8,4,2.63,2013-14
1737,Nazr Mohammed,CHI,0.1,6,3,0.0,2013-14
203517,Nemanja Nedovic,GSW,0.0,0,0,0.0,2013-14
2403,Nene,WAS,17.3,531,402,0.51,2013-14
2555,Nick Collison,OKC,7.1,279,141,0.53,2013-14
201587,Nicolas Batum,POR,41.5,850,492,2.06,2013-14
202708,Norris Cole,MIA,52.1,707,292,4.1,2013-14
203136,Ognjen Kuzmic,GSW,0.2,8,1,0.0,2013-14
201600,Omer Asik,HOU,4.5,208,102,0.42,2013-14
203490,Otto Porter Jr.,WAS,0.2,5,5,1.8,2013-14
201976,Patrick Beverley,HOU,24.4,330,107,3.91,2013-14
202335,Patrick Patterson,TOR,7.2,295,160,0.52,2013-14
201988,Patty Mills,SAS,44.9,732,316,3.97,2013-14
202331,Paul George,IND,72.5,1318,884,2.27,2013-14
200794,Paul Millsap,ATL,20.3,574,372,1.1,2013-14
1718,Paul Pierce,BKN,20.0,613,373,0.83,2013-14
203544,Pero Antic,ATL,6.0,261,169,0.34,2013-14
203103,Perry Jones III,OKC,2.3,72,44,0.75,2013-14
1740,Rashard Lewis,MIA,9.8,436,241,0.28,2013-14
2446,Rasual Butler,IND,2.8,73,53,0.71,2013-14
951,Ray Allen,MIA,22.7,651,454,1.38,2013-14
203493,Reggie Bullock,LAC,0.1,5,3,0.4,2013-14
202704,Reggie Jackson,OKC,62.0,801,385,4.38,2013-14
201577,Robin Lopez,POR,9.7,423,256,0.39,2013-14
201579,Roy Hibbert,IND,17.4,590,415,0.41,2013-14
201566,Russell Westbrook,OKC,177.8,1704,529,6.27,2013-14
200797,Ryan Hollins,LAC,0.3,10,5,0.5,2013-14
2223,Samuel Dalembert,DAL,4.0,167,76,0.26,2013-14
201586,Serge Ibaka,OKC,15.6,671,363,0.25,2013-14
2203,Shane Battier,MIA,5.9,281,155,0.32,2013-14
203499,Shane Larkin,DAL,1.4,17,8,4.65,2013-14
2733,Shaun Livingston,BKN,55.5,670,287,4.5,2013-14
1890,Shawn Marion,DAL,7.2,255,161,0.84,2013-14
202714,Shelvin Mack,ATL,21.4,288,130,4.62,2013-14
203524,Solomon Hill,IND,0.0,0,0,0.0,2013-14
201939,Stephen Curry,GSW,57.8,601,178,5.48,2013-14
2581,Steve Blake,GSW,7.6,92,37,4.47,2013-14
200779,Steve Novak,TOR,0.4,19,7,0.05,2013-14
203500,Steven Adams,OKC,10.2,409,155,0.22,2013-14
201959,Taj Gibson,CHI,5.4,193,136,0.83,2013-14
2419,Tayshaun Prince,MEM,5.9,146,113,0.78,2013-14
203093,Terrence Jones,HOU,6.0,185,92,1.05,2013-14
203082,Terrence Ross,TOR,5.3,137,100,1.65,2013-14
200757,Thabo Sefolosha,OKC,7.5,217,164,1.1,2013-14
203080,Thomas Robinson,POR,3.9,139,78,0.62,2013-14
201168,Tiago Splitter,SAS,18.3,808,480,0.34,2013-14
1495,Tim Duncan,SAS,37.9,1344,877,0.52,2013-14
201962,Toney Douglas,MIA,3.4,52,21,3.98,2013-14
2754,Tony Allen,MEM,10.4,287,196,1.11,2013-14
2225,Tony Parker,SAS,161.0,1797,742,6.03,2013-14
203503,Tony Snell,CHI,1.3,32,21,1.65,2013-14
2772,Trevor Ariza,WAS,17.2,504,345,1.16,2013-14
202344,Trevor Booker,WAS,5.3,213,97,0.41,2013-14
203584,Troy Daniels,HOU,2.0,69,45,0.84,2013-14
201946,Tyler Hansbrough,TOR,0.7,29,9,0.45,2013-14
2617,Udonis Haslem,MIA,4.2,187,90,0.17,2013-14
201964,Victor Claver,POR,0.5,19,8,0.11,2013-14
1713,Vince Carter,DAL,11.0,274,178,1.35,2013-14
201961,Wayne Ellington,DAL,0.6,21,15,0.81,2013-14
202083,Wesley Matthews,POR,18.8,518,333,1.33,2013-14
203115,Will Barton,POR,6.2,102,50,3.18,2013-14
2584,Willie Green,LAC,1.1,34,18,1.29,2013-14
2216,Zach Randolph,MEM,13.9,364,259,0.9,2013-14
