PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TIME_OF_POSS,TOUCHES,FRONT_CT_TOUCHES,AVG_DRIB_PER_TOUCH,SEASON
202681,Kyrie Irving,CLE,86.4,978,374,5.0,2014-15
200746,LaMarcus Aldridge,POR,11.8,334,223,0.9,2014-15
2544,LeBron James,CLE,181.1,1941,937,4.35,2014-15
2571,Leandro Barbosa,GSW,14.3,349,274,1.91,2014-15
201991,Lester Hudson,LAC,5.5,71,26,4.39,2014-15
101150,Lou Williams,TOR,10.3,159,93,3.25,2014-15
1938,Manu Ginobili,SAS,16.8,283,211,2.49,2014-15
201188,Marc Gasol,MEM,31.7,947,630,0.6,2014-15
101162,Marcin Gortat,WAS,10.3,478,248,0.27,2014-15
201158,Marco Belinelli,SAS,6.8,174,140,1.64,2014-15
203935,Marcus Smart,BOS,7.8,138,80,3.08,2014-15
203900,Markel Brown,BKN,0.7,18,15,2.0,2014-15
201578,Marreese Speights,GSW,3.3,125,84,0.54,2014-15
101110,Martell Webster,WAS,0.0,3,2,0.0,2014-15
203486,Mason Plumlee,BKN,1.0,44,23,0.59,2014-15
2440,Matt Barnes,LAC,13.2,546,317,0.39,2014-15
2588,Matt Bonner,SAS,1.2,58,32,0.22,2014-15
203521,Matthew Dellavedova,CLE,54.9,779,395,3.72,2014-15
203086,Meyers Leonard,POR,2.6,115,63,0.28,2014-15
203487,Michael Carter-Williams,MIL,42.3,433,124,5.8,2014-15
201144,Mike Conley,MEM,59.7,599,214,5.78,2014-15
2399,Mike Dunleavy,CHI,15.9,505,409,0.85,2014-15
2034,Mike Miller,CLE,2.1,69,34,0.84,2014-15
203488,Mike Muscala,ATL,3.5,160,82,0.26,2014-15
203118,Mike Scott,ATL,5.7,257,157,0.46,2014-15
203101,Miles Plumlee,MIL,0.7,24,14,0.46,2014-15
203141,Mirza Teletovic,BKN,0.8,31,15,0.29,2014-15
101145,Monta Ellis,DAL,21.2,351,202,2.8,2014-15
1737,Nazr Mohammed,CHI,0.3,16,10,0.13,2014-15
2403,Nene,WAS,11.6,411,284,0.4,2014-15
201979,Nick Calathes,MEM,27.5,319,124,5.19,2014-15
203910,Nick Johnson,HOU,3.4,64,32,2.63,2014-15
201587,Nicolas Batum,POR,13.7,356,213,1.4,2014-15
202703,Nikola Mirotic,CHI,8.7,253,147,0.78,2014-15
202708,Norris Cole,NOP,19.5,203,70,5.51,2014-15
201564,O.J. Mayo,MIL,7.6,199,139,1.67,2014-15
201600,Omer Asik,NOP,2.7,114,45,0.32,2014-15
203490,Otto Porter Jr.,WAS,7.8,318,216,0.61,2014-15
203143,Pablo Prigioni,HOU,40.9,603,236,4.1,2014-15
202335,Patrick Patterson,TOR,3.3,155,73,0.37,2014-15
201988,Patty Mills,SAS,17.5,278,107,3.9,2014-15
2200,Pau Gasol,CHI,15.2,608,371,0.41,2014-15
200794,Paul Millsap,ATL,36.6,1051,687,1.11,2014-15
1718,Paul Pierce,WAS,12.8,404,252,0.73,2014-15
203544,Pero Antic,ATL,5.7,273,155,0.21,2014-15
203515,Phil Pressey,BOS,0.5,7,3,4.29,2014-15
202347,Quincy Pondexter,NOP,5.9,154,97,1.41,2014-15
200765,Rajon Rondo,DAL,8.5,102,34,4.6,2014-15
201196,Ramon Sessions,WAS,39.0,495,207,4.41,2014-15
2446,Rasual Butler,WAS,0.4,10,8,1.0,2014-15
101109,Raymond Felton,DAL,6.9,87,30,4.22,2014-15
2210,Richard Jefferson,DAL,2.7,66,47,1.14,2014-15
201577,Robin Lopez,POR,1.9,75,50,0.33,2014-15
203893,Russ Smith,MEM,0.6,7,2,5.85,2014-15
201583,Ryan Anderson,NOP,4.8,139,95,0.76,2014-15
2733,Shaun Livingston,GSW,45.0,678,299,3.49,2014-15
1890,Shawn Marion,CLE,0.9,26,12,1.19,2014-15
202714,Shelvin Mack,ATL,12.2,188,100,3.98,2014-15
201150,Spencer Hawes,LAC,2.6,102,56,0.44,2014-15
201939,Stephen Curry,GSW,146.8,1837,761,4.39,2014-15
2581,Steve Blake,POR,8.0,83,28,5.87,2014-15
201959,Taj Gibson,CHI,8.3,320,206,0.51,2014-15
203093,Terrence Jones,HOU,21.4,622,374,1.0,2014-15
203082,Terrence Ross,TOR,2.7,81,59,0.96,2014-15
201152,Thaddeus Young,BKN,10.2,356,202,0.58,2014-15
201168,Tiago Splitter,SAS,5.5,202,138,0.61,2014-15
1495,Tim Duncan,SAS,14.1,501,329,0.47,2014-15
204025,Tim Frazier,POR,0.6,8,1,5.0,2014-15
202389,Timofey Mozgov,CLE,16.9,591,368,0.43,2014-15
2754,Tony Allen,MEM,12.2,322,198,1.28,2014-15
2225,Tony Parker,SAS,44.0,515,199,5.37,2014-15
203503,Tony Snell,CHI,4.3,153,123,1.07,2014-15
2772,Trevor Ariza,HOU,28.3,917,640,0.92,2014-15
202684,Tristan Thompson,CLE,22.0,784,364,0.44,2014-15
203898,Tyler Ennis,MIL,2.7,37,17,3.73,2014-15
201946,Tyler Hansbrough,TOR,1.3,56,27,0.75,2014-15
203092,Tyler Zeller,BOS,3.5,134,79,0.4,2014-15
201936,Tyreke Evans,NOP,31.1,306,107,5.55,2014-15
2199,Tyson Chandler,DAL,3.6,167,86,0.15,2014-15
1713,Vince Carter,MEM,10.6,305,216,0.92,2014-15
101198,Will Bynum,WAS,8.1,78,28,6.05,2014-15
2216,Zach Randolph,MEM,22.4,612,435,0.82,2014-15
2585,Zaza Pachulia,MIL,5.5,200,131,0.45,2014-15
