"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Dwight Howard","LAL",18,282,558,104,38,55,0.6909090909090909,1,2,0.5,0.5,25,52,24,3,0,0.6842105263157895,0.896551724137931,1,0.03508771929824561,0.5624385964912281,0.6929824561403509,0.6666666666666666,18,3,0.05454545454545454,0,0,14.55399061032864
"Danuel House Jr.","HOU",9,279,569,103,18,32,0.5625,19,53,0.3584905660377358,0.34615384615384615,10,24,12,57,0,0.6666666666666666,0.75,1,0.6235294117647059,0.5660089285714286,0.5470588235294118,0.5659340659340659,4,3,0.09375,1,0.018867924528301886,15.654952076677317
"Shai Gilgeous-Alexander","OKC",7,279,582,114,25,55,0.45454545454545453,14,35,0.4,0.4117647058823529,22,16,34,15,27,0.32,0.3333333333333333,0.35714285714285715,0.3888888888888889,0.4968797752808988,0.5111111111111111,0.5643564356435643,2,4,0.07272727272727272,0,0,17.791411042944787
"Giannis Antetokounmpo","MIL",9,277,590,240,77,121,0.6363636363636364,13,40,0.325,0.325,47,68,86,21,18,0.44155844155844154,0.4857142857142857,0.5384615384615384,0.2484472049689441,0.5527090625,0.5993788819875776,0.6030150753768844,14,8,0.06611570247933884,0,0,34.650455927051674
"Norman Powell","TOR",11,273,553,147,29,52,0.5576923076923077,22,52,0.4230769230769231,0.4230769230769231,23,38,20,57,9,0.6551724137931034,0.6785714285714286,0.8636363636363636,0.5,0.5128423076923077,0.5961538461538461,0.6282051282051282,2,8,0.15384615384615385,1,0.019230769230769232,20.846905537459286
"Brad Wanamaker","BOS",17,273,549,84,17,33,0.5151515151515151,12,27,0.4444444444444444,0.4444444444444444,14,20,14,24,12,0.5882352941176471,0.5882352941176471,0.6666666666666666,0.45,0.5076883333333334,0.5833333333333334,0.6268656716417911,0,3,0.09090909090909091,0,0,13.776337115072934
"Rudy Gobert","UTA",7,270,516,118,48,74,0.6486486486486487,0,0,0,0,22,82,14,0,0,0.8541666666666666,0.9761904761904762,0,0,0.571672972972973,0.6486486486486487,0.6413043478260869,12,8,0.10810810810810811,0,0,17.75043936731107
"George Hill","MIL",10,268,555,95,22,39,0.5641025641025641,10,28,0.35714285714285715,0.37037037037037035,21,18,26,27,3,0.4090909090909091,0.42857142857142855,0.9,0.417910447761194,0.5348606060606061,0.5522388059701493,0.6012658227848101,2,2,0.05128205128205128,0,0,15.548281505728314
"Eric Bledsoe","MIL",9,267,546,105,30,66,0.45454545454545453,8,32,0.25,0.25,21,18,42,12,12,0.3,0.3,0.5,0.32653061224489793,0.4933964285714285,0.42857142857142855,0.481651376146789,0,7,0.10606060606060606,0,0,21.08626198083067
"Donovan Mitchell","UTA",7,264,504,254,50,93,0.5376344086021505,33,64,0.515625,0.515625,55,16,84,36,63,0.16,0.16,0.36363636363636365,0.40764331210191085,0.4853859872611465,0.6337579617834395,0.6939890710382514,0,6,0.06451612903225806,1,0.015625,37.881508078994614
"Russell Westbrook","HOU",8,262,535,143,51,107,0.4766355140186916,8,33,0.24242424242424243,0.24242424242424243,17,36,66,15,9,0.35294117647058826,0.35294117647058826,0.625,0.2357142857142857,0.5097996428571429,0.45,0.4642857142857143,0,12,0.11214953271028037,0,0,31.345826235093696
"Chris Paul","OKC",7,261,538,149,39,69,0.5652173913043478,16,43,0.37209302325581395,0.38095238095238093,23,10,68,18,30,0.1282051282051282,0.1282051282051282,0.375,0.38392857142857145,0.4606139639639639,0.5625,0.6056910569105691,0,0,0,0,0,24.172185430463575
"Kelly Olynyk","MIA",17,258,515,130,28,46,0.6086956521739131,17,49,0.3469387755102041,0.3469387755102041,23,36,20,48,3,0.6428571428571429,0.782608695652174,0.9411764705882353,0.5157894736842106,0.503868947368421,0.5631578947368421,0.6074766355140186,10,4,0.08695652173913043,0,0,21.164021164021165
"Serge Ibaka","TOR",11,251,514,163,40,65,0.6153846153846154,23,45,0.5111111111111111,0.5111111111111111,14,62,18,69,0,0.775,0.96875,1,0.4090909090909091,0.49052045454545457,0.6772727272727272,0.7025862068965517,16,2,0.03076923076923077,0,0,22.26086956521739
"Royce O'Neale","UTA",7,249,471,39,3,10,0.3,10,22,0.45454545454545453,0.45454545454545453,3,2,4,30,0,0.3333333333333333,0.5,1,0.6875,0.521340625,0.5625,0.5571428571428572,2,1,0.1,0,0,9.266409266409267
"Wesley Matthews","MIL",10,246,497,72,7,14,0.5,17,43,0.3953488372093023,0.40476190476190477,7,6,8,48,3,0.42857142857142855,0.6,0.9411764705882353,0.7543859649122807,0.5368214285714286,0.5701754385964912,0.5806451612903226,4,0,0,0,0,12.454873646209386
"Montrezl Harrell","LAC",13,243,500,136,46,77,0.5974025974025974,1,5,0.2,0.5,41,56,36,3,0,0.6086956521739131,0.6666666666666666,1,0.06097560975609756,0.530853164556962,0.5792682926829268,0.6017699115044248,8,9,0.11688311688311688,0,0,22.81021897810219
"Landry Shamet","LAC",13,243,501,68,9,17,0.5294117647058824,15,42,0.35714285714285715,0.35714285714285715,5,16,2,45,0,0.8888888888888888,0.8888888888888888,1,0.711864406779661,0.548692372881356,0.5338983050847458,0.5483870967741935,0,2,0.11764705882352941,0,0,13.489208633093526
"Kendrick Nunn","MIA",15,239,480,92,24,49,0.4897959183673469,12,43,0.27906976744186046,0.27906976744186046,8,34,14,30,6,0.7083333333333334,0.7391304347826086,0.8333333333333334,0.4673913043478261,0.49167608695652176,0.45652173913043476,0.4791666666666667,2,5,0.10204081632653061,0,0,20.493358633776094
"Joe Ingles","UTA",7,234,445,64,8,14,0.5714285714285714,14,40,0.35,0.35,6,6,10,36,6,0.375,0.375,0.8571428571428571,0.7407407407407407,0.5396222222222222,0.5370370370370371,0.5614035087719298,0,0,0,0,0,12.323232323232324
"Marc Gasol","TOR",11,228,463,66,20,37,0.5405405405405406,5,27,0.18518518518518517,0.18518518518518517,11,36,4,15,0,0.9,0.9,1,0.421875,0.51130390625,0.4296875,0.4782608695652174,0,0,0,0,0,16.798418972332016
"Dennis Schroder","OKC",7,227,468,121,31,64,0.484375,13,45,0.28888888888888886,0.28888888888888886,20,12,50,33,6,0.1935483870967742,0.1935483870967742,0.8461538461538461,0.41284403669724773,0.4934949541284404,0.463302752293578,0.5041666666666667,0,8,0.125,1,0.022222222222222223,26.550387596899224
"JaMychal Green","LAC",13,222,453,79,21,32,0.65625,10,23,0.43478260869565216,0.43478260869565216,7,22,20,30,0,0.5238095238095238,0.8461538461538461,1,0.41818181818181815,0.5400354545454545,0.6545454545454545,0.6694915254237288,16,4,0.125,0,0,12.749003984063746
"Luka Doncic","DAL",6,215,451,186,48,84,0.5714285714285714,16,44,0.36363636363636365,0.37209302325581395,42,6,90,9,39,0.0625,0.06382978723404255,0.1875,0.34375,0.45752283464566934,0.5625,0.6,2,5,0.05952380952380952,0,0,37.72819472616633
"Danilo Gallinari","OKC",7,212,449,105,20,42,0.47619047619047616,12,37,0.32432432432432434,0.32432432432432434,29,22,18,36,0,0.55,0.55,1,0.46835443037974683,0.4782962025316456,0.4810126582278481,0.5543478260869565,0,1,0.023809523809523808,0,0,21.24248496993988
"Austin Rivers","HOU",12,211,431,57,10,26,0.38461538461538464,9,35,0.2571428571428571,0.2571428571428571,10,6,14,18,9,0.3,0.3,0.6666666666666666,0.5737704918032787,0.5311975409836066,0.38524590163934425,0.4253731343283582,0,5,0.19230769230769232,0,0,16.233766233766232
"Steven Adams","OKC",7,210,435,71,31,51,0.6078431372549019,0,1,0,0,9,28,34,0,0,0.45161290322580644,0.6363636363636364,0,0.019230769230769232,0.5306009615384615,0.5961538461538461,0.5916666666666667,18,4,0.0784313725490196,0,0,15.32258064516129
"Mason Plumlee","DEN",19,206,402,46,19,38,0.5,0,1,0,0,8,26,12,0,0,0.6842105263157895,0.9285714285714286,0,0.02564102564102564,0.5761435897435897,0.48717948717948717,0.5111111111111111,10,3,0.07894736842105263,0,0,11.8895966029724
"Tim Hardaway Jr.","DAL",6,204,438,107,21,41,0.5121951219512195,19,54,0.35185185185185186,0.35185185185185186,8,10,32,48,9,0.23809523809523808,0.2631578947368421,0.8421052631578947,0.5684210526315789,0.5088215789473685,0.5210526315789473,0.5353535353535354,4,5,0.12195121951219512,0,0,21.564482029598306
"Maxi Kleber","DAL",6,203,431,40,8,13,0.6153846153846154,5,26,0.19230769230769232,0.19230769230769232,9,14,2,15,0,0.875,1,1,0.6666666666666666,0.5323576923076923,0.3974358974358974,0.4444444444444444,2,1,0.07692307692307693,0,0,10.44776119402985
"Jordan Clarkson","UTA",7,200,391,117,28,48,0.5833333333333334,17,49,0.3469387755102041,0.3469387755102041,10,8,48,36,15,0.14285714285714285,0.14285714285714285,0.7058823529411765,0.5051546391752577,0.4913768041237114,0.5515463917525774,0.585,0,5,0.10416666666666667,1,0.02040816326530612,24.65437788018433
"CJ McCollum","POR",5,196,413,116,31,64,0.484375,13,35,0.37142857142857144,0.37142857142857144,15,12,50,21,18,0.1935483870967742,0.2,0.5384615384615384,0.35353535353535354,0.4950146464646465,0.51010101010101,0.5275229357798165,2,4,0.0625,0,0,26.609442060085836
"Dorian Finney-Smith","DAL",6,191,400,61,12,22,0.5454545454545454,11,30,0.36666666666666664,0.36666666666666664,4,16,8,33,0,0.6666666666666666,0.8,1,0.5769230769230769,0.5589192307692308,0.5480769230769231,0.5648148148148148,4,1,0.045454545454545456,2,0.06666666666666667,14.285714285714285
"Nikola Vucevic","ORL",5,185,396,140,38,67,0.5671641791044776,18,44,0.4090909090909091,0.4090909090909091,10,44,32,54,0,0.5789473684210527,0.6666666666666666,1,0.3963963963963964,0.48240405405405407,0.5855855855855856,0.603448275862069,10,1,0.014925373134328358,1,0.022727272727272728,30.352941176470587
"Marvin Williams","MIL",10,179,367,55,11,24,0.4583333333333333,10,23,0.43478260869565216,0.43478260869565216,3,16,6,27,3,0.7272727272727273,0.8888888888888888,0.9,0.48936170212765956,0.4950425531914894,0.5531914893617021,0.5729166666666666,4,0,0,0,0,12.592592592592593
"Carmelo Anthony","POR",5,176,371,76,20,49,0.40816326530612246,8,19,0.42105263157894735,0.42105263157894735,12,12,28,21,3,0.3,0.3157894736842105,0.875,0.27941176470588236,0.467214705882353,0.47058823529411764,0.5135135135135135,2,4,0.08163265306122448,0,0,20.863309352517987
"Luguentz Dort","OKC",6,175,365,75,14,26,0.5384615384615384,13,50,0.26,0.26,8,20,8,39,0,0.7142857142857143,0.7142857142857143,1,0.6578947368421053,0.552875,0.4407894736842105,0.45180722891566266,0,6,0.23076923076923078,1,0.02,24.19753086419753
"Seth Curry","DAL",6,173,373,77,21,32,0.65625,10,21,0.47619047619047616,0.47619047619047616,5,20,22,27,3,0.47619047619047616,0.5,0.9,0.39622641509433965,0.48161037735849055,0.6792452830188679,0.7,2,2,0.0625,0,0,15.403422982885086
"Pat Connaughton","MIL",10,171,352,40,7,12,0.5833333333333334,8,23,0.34782608695652173,0.34782608695652173,2,10,4,21,3,0.7142857142857143,0.8333333333333334,0.875,0.6571428571428571,0.5264728571428571,0.5428571428571428,0.5555555555555556,2,2,0.16666666666666666,0,0,10.732984293193718
"Evan Fournier","ORL",5,171,371,64,8,22,0.36363636363636365,12,35,0.34285714285714286,0.34285714285714286,12,6,10,33,3,0.375,0.42857142857142855,0.9166666666666666,0.6140350877192983,0.5214622807017544,0.45614035087719296,0.49206349206349204,2,1,0.045454545454545456,0,0,17.910447761194032
"Reggie Jackson","LAC",12,170,353,59,4,16,0.25,17,32,0.53125,0.53125,0,0,8,45,6,0,0,0.8823529411764706,0.6666666666666666,0.515721875,0.6145833333333334,0.6145833333333334,0,2,0.125,0,0,13.838120104438643
"Grant Williams","BOS",17,170,332,47,5,9,0.5555555555555556,10,17,0.5882352941176471,0.5882352941176471,7,8,2,30,0,0.8,1,1,0.6538461538461539,0.5604846153846154,0.7692307692307693,0.7580645161290323,2,0,0,0,0,9.589041095890412
"Patrick Beverley","LAC",8,166,325,50,12,17,0.7058823529411765,8,22,0.36363636363636365,0.38095238095238093,2,16,8,24,0,0.6666666666666666,0.6666666666666666,1,0.5641025641025641,0.5403671052631579,0.6153846153846154,0.6097560975609756,0,1,0.058823529411764705,0,0,13.079019073569482
"Mike Conley","UTA",5,165,309,99,13,30,0.43333333333333335,18,34,0.5294117647058824,0.5454545454545454,19,8,18,33,21,0.3076923076923077,0.3076923076923077,0.6111111111111112,0.53125,0.4815309523809524,0.625,0.668918918918919,0,3,0.1,0,0,23.79518072289157
"Donte DiVincenzo","MIL",10,165,343,66,16,30,0.5333333333333333,7,21,0.3333333333333333,0.3333333333333333,13,22,10,21,0,0.6875,0.7857142857142857,1,0.4117647058823529,0.541793137254902,0.5196078431372549,0.55,4,4,0.13333333333333333,0,0,18.766756032171582
"Jusuf Nurkic","POR",5,161,338,71,22,46,0.4782608695652174,3,11,0.2727272727272727,0.2727272727272727,18,20,24,9,0,0.45454545454545453,0.625,1,0.19298245614035087,0.5247473684210526,0.4649122807017544,0.5298507462686567,12,1,0.021739130434782608,0,0,20.887728459530027
"Malcolm Brogdon","IND",4,160,322,86,17,41,0.4146341463414634,9,24,0.375,0.375,25,4,30,12,15,0.11764705882352941,0.11764705882352941,0.4444444444444444,0.36923076923076925,0.46533984375,0.46923076923076923,0.5512820512820513,0,3,0.07317073170731707,1,0.041666666666666664,25.507246376811594
"Gordon Hayward","BOS",5,157,318,54,13,26,0.5,7,24,0.2916666666666667,0.2916666666666667,7,14,12,21,0,0.5384615384615384,0.5833333333333334,1,0.48,0.5063219999999999,0.47,0.5,2,1,0.038461538461538464,0,0,16.310160427807485
"Trey Burke","DAL",6,156,323,74,22,42,0.5238095238095238,8,17,0.47058823529411764,0.47058823529411764,6,10,34,18,6,0.22727272727272727,0.23809523809523808,0.75,0.288135593220339,0.4719635593220339,0.576271186440678,0.578125,2,1,0.023809523809523808,0,0,19.662921348314608
