"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Eric Gordon","HOU",17,549,1112,262,41,91,0.45054945054945056,43,130,0.33076923076923076,0.33076923076923076,51,34,48,90,39,0.4146341463414634,0.4146341463414634,0.6976744186046512,0.5882352941176471,0.5136644796380091,0.47737556561085975,0.5303643724696356,0,11,0.12087912087912088,4,0.03076923076923077,21.961102106969207
"Jeff Green","CLE",22,523,991,170,37,72,0.5138888888888888,21,70,0.3,0.3181818181818182,33,42,32,63,0,0.5675675675675675,0.6176470588235294,1,0.49295774647887325,0.49787681159420283,0.4823943661971831,0.5214723926380368,6,7,0.09722222222222222,1,0.014285714285714285,16.11459265890779
"Clint Capela","HOU",17,520,1018,216,95,144,0.6597222222222222,0,0,0,0,26,158,32,0,0,0.8315789473684211,0.9518072289156626,0,0,0.5704541666666666,0.6597222222222222,0.6390532544378699,24,9,0.0625,0,0,15.82115219260533
"Chris Paul","HOU",15,517,1033,317,81,158,0.5126582278481012,37,99,0.37373737373737376,0.38144329896907214,44,10,152,30,81,0.06172839506172839,0.06329113924050633,0.2702702702702703,0.3852140077821012,0.46850862745098043,0.5311284046692607,0.5640569395017794,4,3,0.0189873417721519,1,0.010101010101010102,27.057793345008758
"Kyle Korver","CLE",22,504,962,182,14,32,0.4375,45,109,0.41284403669724773,0.41284403669724773,19,24,4,132,3,0.8571428571428571,0.8571428571428571,0.9777777777777777,0.7730496453900709,0.5129368794326241,0.5780141843971631,0.6040268456375839,0,1,0.03125,4,0.03669724770642202,14.903403863845448
"Marcus Smart","BOS",15,449,882,147,33,75,0.44,15,68,0.22058823529411764,0.22388059701492538,36,12,54,42,3,0.18181818181818182,0.21428571428571427,0.9333333333333333,0.4755244755244755,0.489656338028169,0.3881118881118881,0.4427710843373494,10,6,0.08,1,0.014705882352941176,20.468431771894092
"Tristan Thompson","CLE",19,416,780,118,49,82,0.5975609756097561,0,1,0,0,20,74,24,0,0,0.7551020408163265,0.9024390243902439,0,0.012048192771084338,0.5271963414634147,0.5903614457831325,0.6210526315789474,16,8,0.0975609756097561,0,0,11.712707182320441
"Donovan Mitchell","UTA",11,411,822,268,77,163,0.4723926380368098,25,80,0.3125,0.3125,39,20,134,36,39,0.12987012987012986,0.136986301369863,0.48,0.3292181069958848,0.4938743801652893,0.4711934156378601,0.5115384615384615,8,22,0.13496932515337423,1,0.0125,31.635969664138678
"Andre Iguodala","GSW",15,401,817,122,28,48,0.5833333333333334,14,37,0.3783783783783784,0.3783783783783784,24,46,10,42,0,0.8214285714285714,0.8846153846153846,1,0.43529411764705883,0.5695529411764706,0.5764705882352941,0.6039603960396039,4,6,0.125,0,0,12.93588301462317
"Aron Baynes","BOS",19,389,731,114,34,66,0.5151515151515151,11,23,0.4782608695652174,0.4782608695652174,13,42,26,30,3,0.6176470588235294,0.9545454545454546,0.9090909090909091,0.25842696629213485,0.5543612359550562,0.5674157303370787,0.5816326530612245,24,8,0.12121212121212122,0,0,12.514757969303423
"Kevon Looney","GSW",21,387,781,86,39,70,0.5571428571428572,0,2,0,0,8,54,24,0,0,0.6923076923076923,0.9642857142857143,0,0.027777777777777776,0.57241875,0.5416666666666666,0.524390243902439,22,4,0.05714285714285714,0,0,10.204081632653061
"Rudy Gobert","UTA",11,383,769,145,55,84,0.6547619047619048,0,0,0,0,35,76,34,0,0,0.6909090909090909,0.95,0,0,0.6072119047619048,0.6547619047619048,0.6415929203539823,30,12,0.14285714285714285,0,0,15.32258064516129
"Joe Ingles","UTA",11,382,755,160,22,44,0.5,35,77,0.45454545454545453,0.4605263157894737,11,22,22,87,18,0.5,0.55,0.8285714285714286,0.6363636363636364,0.5052679166666667,0.6157024793388429,0.6201550387596899,4,2,0.045454545454545456,0,0,18.213866039952997
"Ben Simmons","PHI",10,369,752,163,61,124,0.49193548387096775,0,1,0,0,41,52,70,0,0,0.4262295081967213,0.4482758620689655,0,0.008,0.5073988,0.488,0.5326797385620915,6,7,0.056451612903225805,0,0,22.488584474885844
"Shaun Livingston","GSW",21,362,712,140,59,109,0.5412844036697247,0,1,0,0,22,80,38,0,0,0.6779661016949152,0.7017543859649122,0,0.00909090909090909,0.4668009174311927,0.5363636363636364,0.5737704918032787,4,3,0.027522935779816515,0,0,17.016029593094945
"Kyle Lowry","TOR",10,361,716,174,32,55,0.5818181818181818,28,63,0.4444444444444444,0.4444444444444444,26,12,52,45,39,0.1875,0.1875,0.5357142857142857,0.5338983050847458,0.5159872881355932,0.6271186440677966,0.6641221374045801,0,7,0.12727272727272726,1,0.015873015873015872,20.275344180225282
"Anthony Davis","NOP",9,358,769,271,100,182,0.5494505494505495,6,22,0.2727272727272727,0.2857142857142857,53,158,42,18,0,0.79,0.8977272727272727,1,0.10784313725490197,0.5160514778325123,0.5343137254901961,0.584051724137931,24,6,0.03296703296703297,0,0,30.141843971631204
"DeMar DeRozan","TOR",10,354,708,227,77,164,0.4695121951219512,10,35,0.2857142857142857,0.29411764705882354,43,56,98,18,12,0.36363636363636365,0.3684210526315789,0.6,0.17587939698492464,0.4783818181818182,0.4623115577889447,0.5136363636363637,2,12,0.07317073170731707,0,0,30.64312736443884
"Jrue Holiday","NOP",9,348,748,213,72,120,0.6,16,50,0.32,0.32653061224489793,21,38,106,30,18,0.2638888888888889,0.2676056338028169,0.625,0.29411764705882354,0.5196065088757397,0.5647058823529412,0.5788043478260869,2,8,0.06666666666666667,0,0,25.151883353584445
"JJ Redick","PHI",10,342,696,182,34,60,0.5666666666666667,26,75,0.3466666666666667,0.3466666666666667,36,56,12,78,0,0.8235294117647058,0.8484848484848485,1,0.5555555555555556,0.4962407407407408,0.5407407407407407,0.5882352941176471,2,5,0.08333333333333333,1,0.013333333333333334,20.298879202988793
"Dario Saric","PHI",10,328,662,172,39,88,0.4431818181818182,20,52,0.38461538461538464,0.38461538461538464,34,46,32,60,0,0.5897435897435898,0.6571428571428571,1,0.37142857142857144,0.5182082142857143,0.4928571428571429,0.5443037974683544,8,17,0.19318181818181818,3,0.057692307692307696,22.58485639686684
"Jae Crowder","UTA",11,323,656,110,13,42,0.30952380952380953,22,66,0.3333333333333333,0.3384615384615385,18,16,10,63,3,0.6153846153846154,0.6153846153846154,0.9545454545454546,0.6111111111111112,0.5087233644859813,0.42592592592592593,0.45454545454545453,0,3,0.07142857142857142,0,0,18.569463548830814
"Nikola Mirotic","NOP",9,320,681,135,27,51,0.5294117647058824,22,51,0.43137254901960786,0.44,15,46,8,57,9,0.8518518518518519,0.92,0.8636363636363636,0.5,0.5171341584158415,0.5882352941176471,0.6081081081081081,4,2,0.0392156862745098,1,0.0196078431372549,16
"Larry Nance Jr.","CLE",20,307,581,96,41,59,0.6949152542372882,0,1,0,0,14,56,26,0,0,0.6829268292682927,0.9333333333333333,0,0.016666666666666666,0.5625691666666667,0.6833333333333333,0.6486486486486487,22,3,0.05084745762711865,0,0,13.030303030303031
"Rajon Rondo","NOP",9,302,649,93,30,73,0.410958904109589,8,19,0.42105263157894735,0.42105263157894735,9,20,40,15,9,0.3333333333333333,0.35714285714285715,0.625,0.20652173913043478,0.5197391304347826,0.45652173913043476,0.4744897959183674,4,6,0.0821917808219178,1,0.05263157894736842,18.424753867791843
"Derrick Favors","UTA",11,286,568,102,40,63,0.6349206349206349,2,5,0.4,0.4,16,62,18,6,0,0.775,0.8857142857142857,1,0.07352941176470588,0.5233882352941177,0.6323529411764706,0.6144578313253012,10,3,0.047619047619047616,0,0,14.440993788819874
"Jordan Clarkson","CLE",19,285,535,90,26,77,0.33766233766233766,11,46,0.2391304347826087,0.2391304347826087,5,18,34,21,12,0.34615384615384615,0.36,0.6363636363636364,0.37398373983739835,0.4790951219512195,0.34552845528455284,0.36,2,11,0.14285714285714285,0,0,22.585924713584287
"E'Twaun Moore","NOP",9,284,605,102,32,63,0.5079365079365079,9,25,0.36,0.36,11,42,22,21,6,0.65625,0.6774193548387096,0.7777777777777778,0.2840909090909091,0.4844488636363637,0.5170454545454546,0.5372340425531915,2,7,0.1111111111111111,1,0.04,15.789473684210526
"Robert Covington","PHI",10,281,581,81,12,35,0.34285714285714286,15,48,0.3125,0.3125,12,18,6,39,6,0.75,0.9,0.8666666666666667,0.5783132530120482,0.5530686746987952,0.41566265060240964,0.45,4,2,0.05714285714285714,0,0,14.723032069970845
"Giannis Antetokounmpo","MIL",7,280,534,180,65,107,0.6074766355140186,4,14,0.2857142857142857,0.3076923076923077,38,56,74,12,0,0.4307692307692308,0.4444444444444444,1,0.11570247933884298,0.5114316666666666,0.5867768595041323,0.6206896551724138,4,5,0.04672897196261682,0,0,28.17391304347826
"Joel Embiid","PHI",8,278,556,171,52,109,0.47706422018348627,8,29,0.27586206896551724,0.27586206896551724,43,50,54,21,3,0.4807692307692308,0.5208333333333334,0.875,0.21014492753623187,0.47482934782608693,0.463768115942029,0.5181818181818182,8,12,0.11009174311926606,0,0,30.07751937984496
"Khris Middleton","MIL",7,275,518,173,42,71,0.5915492957746479,25,41,0.6097560975609756,0.625,14,24,60,69,6,0.2857142857142857,0.2857142857142857,0.92,0.36607142857142855,0.4616268181818182,0.7098214285714286,0.7226890756302521,0,3,0.04225352112676056,2,0.04878048780487805,24.280575539568346
"Marco Belinelli","PHI",10,273,555,129,27,60,0.45,16,46,0.34782608695652173,0.34782608695652173,27,52,2,42,6,0.9629629629629629,0.9629629629629629,0.875,0.4339622641509434,0.4877919811320755,0.4811320754716981,0.538135593220339,0,5,0.08333333333333333,0,0,18.711656441717793
"Gerald Green","HOU",17,272,551,107,10,22,0.45454545454545453,27,72,0.375,0.375,6,16,4,72,9,0.8,0.8,0.8888888888888888,0.7659574468085106,0.5411739361702128,0.5372340425531915,0.5515463917525774,0,1,0.045454545454545456,1,0.013888888888888888,17.569786535303777
"Victor Oladipo","IND",7,261,492,159,30,70,0.42857142857142855,23,57,0.40350877192982454,0.40350877192982454,30,14,46,30,39,0.23333333333333334,0.23333333333333334,0.43478260869565216,0.44881889763779526,0.5351893700787401,0.5078740157480315,0.541095890410959,0,9,0.12857142857142856,0,0,30.520646319569117
"Serge Ibaka","TOR",10,260,510,87,21,48,0.4375,9,24,0.375,0.375,18,32,10,27,0,0.7619047619047619,0.8421052631578947,1,0.3333333333333333,0.4772194444444444,0.4791666666666667,0.5304878048780488,4,3,0.0625,0,0,17.162872154115586
"Rodney Hood","CLE",17,260,479,91,35,68,0.5147058823529411,4,24,0.16666666666666666,0.17391304347826086,9,40,30,9,3,0.5714285714285714,0.5714285714285714,0.75,0.2608695652173913,0.4755291208791209,0.44565217391304346,0.4690721649484536,0,8,0.11764705882352941,0,0,19.92753623188406
"Royce O'Neale","UTA",11,259,525,78,18,28,0.6428571428571429,10,28,0.35714285714285715,0.35714285714285715,12,20,16,27,3,0.5555555555555556,0.5555555555555556,0.9,0.5,0.5194223214285715,0.5892857142857143,0.6,0,3,0.10714285714285714,0,0,13.846153846153847
"Paul George","OKC",6,251,498,148,30,68,0.4411764705882353,19,52,0.36538461538461536,0.38,31,14,46,21,36,0.23333333333333334,0.25925925925925924,0.3684210526315789,0.43333333333333335,0.4958478448275862,0.4875,0.5444444444444444,6,5,0.07352941176470588,0,0,28.392857142857146
"Jonas Valanciunas","TOR",10,244,494,146,56,102,0.5490196078431373,2,5,0.4,0.4,28,68,44,6,0,0.6071428571428571,0.7555555555555555,1,0.04672897196261682,0.5192205607476635,0.5514018691588785,0.5934959349593496,22,7,0.06862745098039216,0,0,25.268817204301076
"Bojan Bogdanovic","IND",7,238,452,87,15,36,0.4166666666666667,17,45,0.37777777777777777,0.37777777777777777,6,18,12,51,0,0.6,0.6,1,0.5555555555555556,0.5213092592592593,0.5,0.5178571428571429,0,5,0.1388888888888889,1,0.022222222222222223,19.284294234592444
"OG Anunoby","TOR",10,238,468,79,16,23,0.6956521739130435,13,29,0.4482758620689655,0.4482758620689655,8,22,10,39,0,0.6875,0.8461538461538461,1,0.5576923076923077,0.5915067307692308,0.6826923076923077,0.6929824561403509,6,2,0.08695652173913043,0,0,12.138728323699421
"Thaddeus Young","IND",7,237,451,79,34,53,0.6415094339622641,2,7,0.2857142857142857,0.2857142857142857,5,34,34,6,0,0.5,0.6296296296296297,1,0.11666666666666667,0.5557675,0.6166666666666667,0.5984848484848485,14,0,0,0,0,14.455445544554456
"Russell Westbrook","OKC",6,235,482,176,49,119,0.4117647058823529,15,42,0.35714285714285715,0.36585365853658536,33,14,84,30,15,0.14285714285714285,0.14583333333333334,0.6666666666666666,0.2608695652173913,0.49693875,0.4440993788819876,0.4861111111111111,2,9,0.07563025210084033,0,0,38.391224862888485
"John Wall","WAS",6,234,471,156,52,106,0.49056603773584906,4,21,0.19047619047619047,0.2,40,8,96,9,3,0.07692307692307693,0.07692307692307693,0.75,0.16535433070866143,0.4948230158730159,0.4566929133858268,0.5201342281879194,0,7,0.0660377358490566,0,0,33.46080305927342
"Ersan Ilyasova","PHI",10,233,472,93,27,53,0.5094339622641509,9,31,0.2903225806451613,0.2903225806451613,12,30,24,27,0,0.5555555555555556,0.8823529411764706,1,0.36904761904761907,0.5429964285714286,0.48214285714285715,0.5,20,4,0.07547169811320754,2,0.06451612903225806,18.55855855855856
"Semi Ojeleye","BOS",17,230,443,32,4,11,0.36363636363636365,6,22,0.2727272727272727,0.2727272727272727,6,6,2,18,0,0.75,0.75,1,0.6666666666666666,0.5127848484848485,0.3939393939393939,0.4444444444444444,0,3,0.2727272727272727,0,0,7.414829659318637
"CJ Miles","TOR",10,227,445,96,13,26,0.5,19,45,0.4222222222222222,0.4222222222222222,13,12,14,54,3,0.46153846153846156,0.5,0.9473684210526315,0.6338028169014085,0.5289112676056338,0.5845070422535211,0.6233766233766234,2,3,0.11538461538461539,1,0.022222222222222223,17.13147410358566
"Eric Bledsoe","MIL",7,225,414,95,30,62,0.4838709677419355,7,22,0.3181818181818182,0.3181818181818182,14,14,46,15,6,0.23333333333333334,0.2413793103448276,0.7142857142857143,0.2619047619047619,0.4991214285714286,0.48214285714285715,0.510752688172043,2,4,0.06451612903225806,0,0,24.053452115812917
"Bradley Beal","WAS",6,216,436,139,28,63,0.4444444444444444,21,45,0.4666666666666667,0.4666666666666667,20,26,30,45,18,0.4642857142857143,0.4642857142857143,0.7142857142857143,0.4166666666666667,0.4868398148148148,0.5509259259259259,0.5847457627118644,0,5,0.07936507936507936,0,0,27.36625514403292
"Delon Wright","TOR",10,215,417,86,22,47,0.46808510638297873,9,21,0.42857142857142855,0.45,15,12,32,24,3,0.2727272727272727,0.2727272727272727,0.8888888888888888,0.3088235294117647,0.5234440298507462,0.5220588235294118,0.5657894736842105,0,3,0.06382978723404255,0,0,18.201284796573876
"Darren Collison","IND",7,214,416,79,23,45,0.5111111111111111,8,23,0.34782608695652173,0.36363636363636365,9,14,32,18,6,0.30434782608695654,0.30434782608695654,0.75,0.3382352941176471,0.5123268656716418,0.5147058823529411,0.541095890410959,0,3,0.06666666666666667,0,0,17.748917748917748
"Nick Young","GSW",20,205,421,52,2,6,0.3333333333333333,14,47,0.2978723404255319,0.2978723404255319,6,4,0,33,9,1,1,0.7857142857142857,0.8867924528301887,0.5222125,0.4339622641509434,0.4642857142857143,0,0,0,1,0.02127659574468085,11.885245901639344
"Steven Adams","OKC",6,200,406,63,27,46,0.5869565217391305,0,0,0,0,9,44,10,0,0,0.8148148148148148,0.8461538461538461,0,0,0.5553021739130435,0.5869565217391305,0.5943396226415094,2,7,0.15217391304347827,0,0,12.06896551724138
"Myles Turner","IND",7,196,377,87,27,41,0.6585365853658537,6,13,0.46153846153846156,0.46153846153846156,15,42,12,18,0,0.7777777777777778,0.9130434782608695,1,0.24074074074074073,0.5261814814814815,0.6666666666666666,0.7016129032258065,8,2,0.04878048780487805,0,0,17.632850241545896
"Carmelo Anthony","OKC",6,194,397,71,21,44,0.4772727272727273,6,28,0.21428571428571427,0.21428571428571427,11,8,34,12,6,0.19047619047619047,0.19047619047619047,0.6666666666666666,0.3888888888888889,0.49035277777777775,0.4166666666666667,0.4430379746835443,0,1,0.022727272727272728,0,0,19.362186788154897
"Ian Clark","NOP",9,190,404,70,18,38,0.47368421052631576,10,28,0.35714285714285715,0.35714285714285715,4,16,20,27,3,0.4444444444444444,0.47058823529411764,0.9,0.42424242424242425,0.4822954545454545,0.5,0.5149253731343284,2,4,0.10526315789473684,0,0,17.233560090702948
"Malcolm Brogdon","MIL",7,186,355,61,19,36,0.5277777777777778,5,19,0.2631578947368421,0.2631578947368421,8,20,18,12,3,0.5263157894736842,0.5263157894736842,0.8,0.34545454545454546,0.4969654545454546,0.4818181818181818,0.5169491525423728,0,4,0.1111111111111111,0,0,18.68421052631579
"Markieff Morris","WAS",6,181,365,59,22,37,0.5945945945945946,2,12,0.16666666666666666,0.16666666666666666,9,26,18,6,0,0.5909090909090909,0.6190476190476191,1,0.24489795918367346,0.49118469387755104,0.5102040816326531,0.5566037735849056,2,0,0,0,0,14.46078431372549
"Ricky Rubio","UTA",6,181,372,84,18,47,0.3829787234042553,10,32,0.3125,0.3125,18,10,26,27,3,0.2777777777777778,0.29411764705882354,0.9,0.4050632911392405,0.48118291139240504,0.4177215189873418,0.46629213483146065,2,2,0.0425531914893617,0,0,24.824355971896956
"Pascal Siakam","TOR",10,179,343,66,22,37,0.5945945945945946,3,4,0.75,0.75,13,26,18,9,0,0.5909090909090909,0.7222222222222222,1,0.0975609756097561,0.5509621951219512,0.6463414634146342,0.673469387755102,8,4,0.10810810810810811,0,0,14.659685863874346
"LaMarcus Aldridge","SAS",5,176,343,118,34,75,0.4533333333333333,3,5,0.6,0.6,41,40,28,6,3,0.5882352941176471,0.7142857142857143,0.6666666666666666,0.0625,0.457839375,0.48125,0.5979381443298969,12,7,0.09333333333333334,0,0,27.532467532467532
"Quinn Cook","GSW",17,175,358,81,23,36,0.6388888888888888,7,31,0.22580645161290322,0.23333333333333334,14,22,24,12,9,0.4782608695652174,0.4782608695652174,0.5714285714285714,0.4626865671641791,0.5062636363636364,0.5,0.5472972972972973,0,1,0.027777777777777776,0,0,19.03614457831325
"David West","GSW",18,175,350,59,26,43,0.6046511627906976,1,2,0.5,0.5,4,48,4,3,0,0.9230769230769231,1,1,0.044444444444444446,0.48440222222222223,0.6111111111111112,0.6276595744680851,4,1,0.023255813953488372,0,0,14.50381679389313
"Jordan Bell","GSW",17,173,344,41,17,31,0.5483870967741935,0,1,0,0,7,22,12,0,0,0.6470588235294118,0.9166666666666666,0,0.03125,0.5559290322580644,0.53125,0.5256410256410257,10,4,0.12903225806451613,0,0,11.19402985074627
"Jimmy Butler","MIN",5,170,328,79,20,46,0.43478260869565216,8,17,0.47058823529411764,0.47058823529411764,15,16,24,18,6,0.4,0.42105263157894735,0.75,0.2698412698412698,0.5159015873015873,0.5079365079365079,0.5642857142857143,2,5,0.10869565217391304,1,0.058823529411764705,20.547945205479454
"Karl-Anthony Towns","MIN",5,170,333,76,25,49,0.5102040816326531,3,11,0.2727272727272727,0.3,17,36,14,9,0,0.72,0.782608695652174,1,0.18333333333333332,0.5025635593220339,0.49166666666666664,0.5428571428571428,4,6,0.12244897959183673,0,0,22.10242587601078
"Jabari Parker","MIL",7,167,325,70,22,43,0.5116279069767442,6,19,0.3157894736842105,0.3157894736842105,8,32,12,18,0,0.7272727272727273,0.8421052631578947,1,0.3064516129032258,0.5187201612903225,0.5,0.5147058823529411,6,5,0.11627906976744186,0,0,21.142857142857142
"Domantas Sabonis","IND",7,166,302,87,35,55,0.6363636363636364,1,7,0.14285714285714285,0.14285714285714285,14,52,18,3,0,0.7428571428571429,0.8666666666666667,1,0.11290322580645161,0.5173161290322581,0.5887096774193549,0.6304347826086957,10,1,0.01818181818181818,0,0,21.839080459770116
"Patty Mills","SAS",5,165,315,67,12,22,0.5454545454545454,13,35,0.37142857142857144,0.38235294117647056,4,8,16,27,12,0.3333333333333333,0.3333333333333333,0.6923076923076923,0.6140350877192983,0.5136205357142857,0.5526315789473685,0.5775862068965517,0,1,0.045454545454545456,1,0.02857142857142857,18.820224719101123
"Andrew Wiggins","MIN",5,164,321,79,23,47,0.48936170212765956,7,21,0.3333333333333333,0.3333333333333333,12,22,24,18,3,0.4782608695652174,0.5,0.8571428571428571,0.3088235294117647,0.5142257352941177,0.49264705882352944,0.5197368421052632,2,3,0.06382978723404255,0,0,23.61111111111111
"Damian Lillard","POR",4,162,332,74,16,41,0.3902439024390244,9,30,0.3,0.3,15,10,22,15,12,0.3125,0.3333333333333333,0.5555555555555556,0.4225352112676056,0.5243992957746478,0.4154929577464789,0.4675324675324675,2,5,0.12195121951219512,1,0.03333333333333333,24.274406332453825
"Darius Miller","NOP",9,162,344,43,5,10,0.5,9,24,0.375,0.34782608695652173,6,10,0,21,6,1,1,0.7777777777777778,0.7058823529411765,0.5144242424242425,0.5441176470588235,0.5972222222222222,0,1,0.1,1,0.041666666666666664,11.320754716981131
"James Johnson","MIA",5,160,333,62,16,29,0.5517241379310345,7,13,0.5384615384615384,0.5384615384615384,9,22,10,18,3,0.6875,0.7333333333333333,0.8571428571428571,0.30952380952380953,0.5397952380952381,0.6309523809523809,0.6458333333333334,2,3,0.10344827586206896,0,0,15.675675675675675
"Marcin Gortat","WAS",6,160,315,52,24,43,0.5581395348837209,0,0,0,0,4,42,6,0,0,0.875,1,0,0,0.4929372093023256,0.5581395348837209,0.5652173913043478,6,8,0.18604651162790697,0,0,14.647887323943662
"Rudy Gay","SAS",5,160,306,61,22,47,0.46808510638297873,4,18,0.2222222222222222,0.2222222222222222,5,18,26,12,0,0.4090909090909091,0.5,1,0.27692307692307694,0.4862653846153846,0.4307692307692308,0.4420289855072464,8,2,0.0425531914893617,0,0,21.73913043478261
"JaVale McGee","GSW",13,158,306,84,39,57,0.6842105263157895,0,1,0,0,6,64,14,0,0,0.8205128205128205,0.8888888888888888,0,0.017241379310344827,0.5475362068965517,0.6724137931034483,0.6774193548387096,6,0,0,0,0,19.82248520710059
