"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Shaun Livingston","GSW",21,375,712,105,42,78,0.5384615384615384,0,1,0,0,21,42,42,0,0,0.5,0.5675675675675675,0,0.012658227848101266,0.5204833333333334,0.5316455696202531,0.5769230769230769,10,4,0.05128205128205128,0,0,13.575757575757576
"Courtney Lee","MEM",11,367,717,146,41,70,0.5857142857142857,14,30,0.4666666666666667,0.4666666666666667,22,44,38,36,6,0.5365853658536586,0.5641025641025641,0.8571428571428571,0.3,0.4864255,0.62,0.6559633027522935,4,5,0.07142857142857142,0,0,15.06172839506173
"Otto Porter Jr.","WAS",10,330,648,100,27,56,0.48214285714285715,12,32,0.375,0.375,10,42,12,36,0,0.7777777777777778,0.8076923076923077,1,0.36363636363636365,0.5319267045454545,0.5113636363636364,0.5102040816326531,2,4,0.07142857142857142,0,0,13.793103448275861
"Pau Gasol","CHI",10,317,602,144,56,111,0.5045045045045045,0,4,0,0,32,96,16,0,0,0.8571428571428571,0.9411764705882353,0,0.034782608695652174,0.47536885964912284,0.48695652173913045,0.5373134328358209,10,5,0.04504504504504504,0,0,22.561863173216885
"James Jones","CLE",20,310,599,87,4,11,0.36363636363636365,22,64,0.34375,0.34375,13,8,0,66,0,1,1,1,0.8533333333333334,0.513886,0.49333333333333335,0.54375,0,0,0,1,0.015625,12.283236994219653
"Marcin Gortat","WAS",10,307,606,124,54,86,0.627906976744186,0,0,0,0,16,78,30,0,0,0.7222222222222222,0.8666666666666667,0,0,0.5059976744186047,0.627906976744186,0.6458333333333334,18,4,0.046511627906976744,0,0,16.35036496350365
"Kent Bazemore","ATL",16,303,580,87,24,43,0.5581395348837209,6,28,0.21428571428571427,0.21428571428571427,21,44,4,15,3,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.39436619718309857,0.5426278571428571,0.4647887323943662,0.5058139534883721,0,3,0.06976744186046512,0,0,15.01547987616099
"Jeff Green","MEM",11,298,571,98,32,90,0.35555555555555557,4,18,0.2222222222222222,0.23529411764705882,22,38,26,9,3,0.59375,0.6333333333333333,0.75,0.16666666666666666,0.45562570093457944,0.35185185185185186,0.4083333333333333,4,9,0.1,1,0.05555555555555555,20.858895705521473
"Paul Pierce","WAS",10,298,588,146,15,36,0.4166666666666667,33,63,0.5238095238095238,0.5238095238095238,17,14,16,96,3,0.4666666666666667,0.4666666666666667,0.9696969696969697,0.6363636363636364,0.4977888888888889,0.6515151515151515,0.6697247706422018,0,2,0.05555555555555555,1,0.015873015873015872,17.577548005908422
"Pablo Prigioni","HOU",17,293,605,53,7,16,0.4375,12,41,0.2926829268292683,0.3,3,4,10,24,12,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.7192982456140351,0.5301044642857142,0.43859649122807015,0.4491525423728814,0,0,0,0,0,10.070921985815604
"Dennis Schroder","ATL",16,290,555,144,48,111,0.43243243243243246,8,34,0.23529411764705882,0.23529411764705882,24,24,72,12,12,0.25,0.25,0.5,0.23448275862068965,0.5191744827586207,0.41379310344827586,0.45569620253164556,0,14,0.12612612612612611,1,0.029411764705882353,29.7427652733119
"Tony Allen","MEM",10,279,535,66,27,50,0.54,1,7,0.14285714285714285,0.14285714285714285,9,40,14,3,0,0.7407407407407407,0.8,1,0.12280701754385964,0.5995649122807017,0.5,0.532258064516129,4,2,0.04,0,0,12.335526315789474
"Taj Gibson","CHI",12,276,509,89,34,72,0.4722222222222222,0,0,0,0,21,52,16,0,0,0.7647058823529411,0.896551724137931,0,0,0.551775,0.4722222222222222,0.5174418604651163,10,10,0.1388888888888889,0,0,16.30252100840336
"John Wall","WAS",7,273,544,122,40,93,0.43010752688172044,3,17,0.17647058823529413,0.1875,33,14,66,3,6,0.175,0.18421052631578946,0.3333333333333333,0.15454545454545454,0.4751648148148148,0.40454545454545454,0.4722222222222222,4,5,0.053763440860215055,0,0,24.55858747993579
"Nene","WAS",10,257,493,79,34,76,0.4473684210526316,0,0,0,0,11,42,26,0,0,0.6176470588235294,0.75,0,0,0.5154592105263158,0.4473684210526316,0.45930232558139533,12,7,0.09210526315789473,0,0,17.761989342806395
"Kawhi Leonard","SAS",7,250,490,142,41,83,0.4939759036144578,11,26,0.4230769230769231,0.4230769230769231,27,36,46,30,3,0.43902439024390244,0.4864864864864865,0.9090909090909091,0.23853211009174313,0.4639004587155964,0.5275229357798165,0.5634920634920635,8,5,0.060240963855421686,1,0.038461538461538464,24.91166077738516
"Austin Rivers","LAC",14,250,521,117,33,70,0.4714285714285714,13,35,0.37142857142857144,0.37142857142857144,12,16,50,33,6,0.24242424242424243,0.24242424242424243,0.8461538461538461,0.3333333333333333,0.4903923076923077,0.5,0.5223214285714286,0,8,0.11428571428571428,0,0,21.305841924398624
"Tim Duncan","SAS",7,250,483,125,53,89,0.5955056179775281,0,1,0,0,19,62,44,0,0,0.5849056603773585,0.6458333333333334,0,0.011111111111111112,0.4582061111111111,0.5888888888888889,0.5952380952380952,10,9,0.10112359550561797,0,0,20.326678765880217
"Joe Johnson","BKN",6,249,478,99,22,53,0.41509433962264153,12,41,0.2926829268292683,0.3,19,16,28,33,3,0.36363636363636365,0.38095238095238093,0.9166666666666666,0.43617021276595747,0.4498440860215054,0.425531914893617,0.4714285714285714,2,1,0.018867924528301886,1,0.024390243902439025,20.560747663551403
"Mike Conley","MEM",8,243,465,115,31,63,0.49206349206349204,10,33,0.30303030303030304,0.30303030303030304,23,14,48,15,15,0.22580645161290322,0.22580645161290322,0.5,0.34375,0.49600937500000003,0.4791666666666667,0.5327102803738317,0,5,0.07936507936507936,0,0,22.452830188679247
"Brook Lopez","BKN",6,234,449,119,43,87,0.4942528735632184,0,0,0,0,33,58,28,0,0,0.6744186046511628,0.8055555555555556,0,0,0.48429540229885054,0.4942528735632184,0.5721153846153846,14,6,0.06896551724137931,0,0,21.611001964636543
"Khris Middleton","MIL",6,232,448,95,24,58,0.41379310344827586,11,34,0.3235294117647059,0.3235294117647059,14,28,20,30,3,0.5833333333333334,0.6086956521739131,0.9090909090909091,0.3695652173913043,0.49162228260869567,0.44021739130434784,0.4846938775510204,2,6,0.10344827586206896,0,0,20.970873786407765
"Leandro Barbosa","GSW",21,229,450,104,31,65,0.47692307692307695,8,23,0.34782608695652173,0.34782608695652173,18,38,24,24,0,0.6129032258064516,0.6785714285714286,1,0.26136363636363635,0.5205971590909091,0.48863636363636365,0.5306122448979592,6,5,0.07692307692307693,0,0,21.03250478011472
"Ramon Sessions","WAS",10,218,424,75,16,45,0.35555555555555557,10,25,0.4,0.4,13,10,22,30,0,0.3125,0.3125,1,0.35714285714285715,0.5138610294117647,0.44285714285714284,0.47468354430379744,0,3,0.06666666666666667,0,0,18.200408997955012
"Tony Parker","SAS",7,210,400,76,33,82,0.4024390243902439,0,9,0,0,10,16,50,0,0,0.24242424242424243,0.25,0,0.0989010989010989,0.46871593406593404,0.3626373626373626,0.3838383838383838,2,8,0.0975609756097561,0,0,23.91304347826087
"Nicolas Batum","POR",5,209,400,71,11,31,0.3548387096774194,13,39,0.3333333333333333,0.3333333333333333,10,12,10,39,0,0.5454545454545454,0.6,1,0.5571428571428572,0.5252721428571429,0.4357142857142857,0.46710526315789475,2,4,0.12903225806451613,0,0,19.29824561403509
"LaMarcus Aldridge","POR",5,208,398,109,34,101,0.33663366336633666,3,11,0.2727272727272727,0.2727272727272727,32,20,48,9,0,0.29411764705882354,0.38461538461538464,1,0.09821428571428571,0.4898080357142857,0.34375,0.42578125,16,9,0.0891089108910891,0,0,29.759299781181618
"Bojan Bogdanovic","BKN",6,206,399,62,12,26,0.46153846153846156,11,33,0.3333333333333333,0.3333333333333333,5,18,6,33,0,0.75,0.75,1,0.559322033898305,0.5210313559322034,0.4830508474576271,0.5,0,3,0.11538461538461539,1,0.030303030303030304,15.80135440180587
"Danny Green","SAS",7,204,390,58,9,21,0.42857142857142855,12,40,0.3,0.3,4,16,2,36,0,0.8888888888888888,0.8888888888888888,1,0.6557377049180327,0.5236377049180327,0.4426229508196721,0.4523809523809524,0,4,0.19047619047619047,0,0,15.178571428571427
"Damian Lillard","POR",5,201,390,108,34,65,0.5230769230769231,5,31,0.16129032258064516,0.16129032258064516,25,14,54,6,9,0.20588235294117646,0.20588235294117646,0.4,0.3229166666666667,0.5380234375,0.4322916666666667,0.4863636363636364,0,5,0.07692307692307693,0,0,27.41573033707865
"Giannis Antetokounmpo","MIL",6,201,384,69,26,70,0.37142857142857144,0,1,0,0,17,30,22,0,0,0.5769230769230769,0.6521739130434783,0,0.014084507042253521,0.5247,0.36619718309859156,0.42592592592592593,6,6,0.08571428571428572,0,0,20.767494356659142
"Pero Antic","ATL",15,199,390,63,5,18,0.2777777777777778,11,32,0.34375,0.34375,20,8,2,33,0,0.8,1,1,0.64,0.534791,0.43,0.5080645161290323,2,3,0.16666666666666666,0,0,14.864864864864863
"Boris Diaw","SAS",7,198,379,81,30,53,0.5660377358490566,4,18,0.2222222222222222,0.2222222222222222,9,40,20,12,0,0.6666666666666666,0.7142857142857143,1,0.2535211267605634,0.46999154929577464,0.5070422535211268,0.525974025974026,4,1,0.018867924528301886,0,0,19.589977220956722
"Monta Ellis","DAL",5,197,421,130,41,81,0.5061728395061729,11,30,0.36666666666666664,0.3793103448275862,15,34,48,24,9,0.4146341463414634,0.425,0.7272727272727273,0.2702702702702703,0.4960090909090909,0.5180180180180181,0.5416666666666666,2,3,0.037037037037037035,0,0,27.983539094650205
"Vince Carter","MEM",11,196,370,69,20,39,0.5128205128205128,7,28,0.25,0.25,8,16,24,21,0,0.4,0.5333333333333333,1,0.417910447761194,0.514660447761194,0.4552238805970149,0.5,10,3,0.07692307692307693,0,0,16.851441241685144
"Deron Williams","BKN",6,192,366,71,16,43,0.37209302325581395,11,26,0.4230769230769231,0.4230769230769231,6,10,22,27,6,0.3125,0.3125,0.8181818181818182,0.37681159420289856,0.4972860294117647,0.47101449275362317,0.49295774647887325,0,5,0.11627906976744186,0,0,21.375921375921376
"Michael Carter-Williams","MIL",6,191,374,73,33,73,0.4520547945205479,0,5,0,0,7,12,54,0,0,0.18181818181818182,0.18181818181818182,0,0.0641025641025641,0.4934694805194805,0.4230769230769231,0.4451219512195122,0,7,0.0958904109589041,0,0,22.790697674418606
"Thaddeus Young","BKN",6,191,367,63,29,62,0.46774193548387094,0,4,0,0,5,40,18,0,0,0.6896551724137931,0.7692307692307693,0,0.06060606060606061,0.4800969696969697,0.4393939393939394,0.44366197183098594,6,5,0.08064516129032258,0,0,20.631067961165048
"Festus Ezeli","GSW",20,183,368,70,27,50,0.54,0,0,0,0,16,28,26,0,0,0.5185185185185185,0.7368421052631579,0,0,0.5475639999999999,0.54,0.546875,16,11,0.22,0,0,17.471264367816094
"Dirk Nowitzki","DAL",5,181,376,106,34,67,0.5074626865671642,4,17,0.23529411764705882,0.23529411764705882,26,32,36,12,0,0.47058823529411764,0.5,1,0.20238095238095238,0.44528690476190474,0.47619047619047616,0.546875,4,0,0,0,0,24.537037037037035
"Drew Gooden","WAS",10,178,344,68,11,35,0.3142857142857143,12,26,0.46153846153846156,0.48,10,14,8,36,0,0.6363636363636364,0.7,1,0.4262295081967213,0.48478916666666666,0.47540983606557374,0.5074626865671642,2,2,0.05714285714285714,2,0.07692307692307693,20.30075187969925
"Beno Udrih","MEM",10,175,332,76,27,57,0.47368421052631576,4,16,0.25,0.25,10,16,38,12,0,0.2962962962962963,0.2962962962962963,1,0.2191780821917808,0.48331506849315065,0.4520547945205479,0.4810126582278481,0,5,0.08771929824561403,0,0,21.50259067357513
"Anthony Davis","NOP",4,172,333,126,47,85,0.5529411764705883,0,2,0,0,32,68,26,0,0,0.723404255319149,0.7906976744186046,0,0.022988505747126436,0.476735632183908,0.5402298850574713,0.6,8,4,0.047058823529411764,0,0,31.2
"Mike Scott","ATL",11,172,337,50,17,29,0.5862068965517241,4,26,0.15384615384615385,0.15384615384615385,4,18,16,12,0,0.5294117647058824,0.9,1,0.4727272727272727,0.5237381818181818,0.41818181818181815,0.44642857142857145,14,3,0.10344827586206896,0,0,16.49214659685864
"CJ McCollum","POR",5,166,320,85,21,44,0.4772727272727273,11,23,0.4782608695652174,0.4782608695652174,10,10,32,30,3,0.23809523809523808,0.23809523809523808,0.9090909090909091,0.34328358208955223,0.5149664179104477,0.5597014925373134,0.5821917808219178,0,7,0.1590909090909091,0,0,21.467391304347824
"Nikola Mirotic","CHI",11,164,313,63,13,36,0.3611111111111111,7,30,0.23333333333333334,0.21428571428571427,16,18,8,21,0,0.6923076923076923,0.75,1,0.45454545454545453,0.49898984375,0.3560606060606061,0.42,2,8,0.2222222222222222,0,0,22.25201072386059
"Tyson Chandler","DAL",5,160,335,51,19,29,0.6551724137931034,0,0,0,0,13,20,18,0,0,0.5263157894736842,1,0,0,0.6623275862068966,0.6551724137931034,0.6071428571428571,18,3,0.10344827586206896,0,0,12.27154046997389
"DeMar DeRozan","TOR",4,159,311,81,29,72,0.4027777777777778,3,8,0.375,0.375,14,16,42,9,0,0.27586206896551724,0.27586206896551724,1,0.1,0.4326246835443038,0.41875,0.45930232558139533,0,6,0.08333333333333333,0,0,26.96629213483146
"O.J. Mayo","MIL",6,156,302,54,12,35,0.34285714285714286,6,19,0.3157894736842105,0.3157894736842105,12,12,12,18,0,0.5,0.5,1,0.35185185185185186,0.5022907407407408,0.3888888888888889,0.4491525423728814,0,3,0.08571428571428572,0,0,19.767441860465116
"J.J. Barea","DAL",5,154,319,59,21,41,0.5121951219512195,4,16,0.25,0.26666666666666666,5,8,34,6,6,0.19047619047619047,0.19047619047619047,0.5,0.2807017543859649,0.5258026785714286,0.47368421052631576,0.49166666666666664,0,5,0.12195121951219512,0,0,20.05420054200542
"Jarrett Jack","BKN",6,153,305,74,23,39,0.5897435897435898,5,15,0.3333333333333333,0.35714285714285715,13,12,34,9,6,0.2608695652173913,0.2608695652173913,0.6,0.2777777777777778,0.4588801886792453,0.5648148148148148,0.6186440677966102,0,2,0.05128205128205128,2,0.13333333333333333,23.44213649851632
"John Henson","MIL",6,152,287,53,24,40,0.6,0,1,0,0,5,30,18,0,0,0.625,0.9375,0,0.024390243902439025,0.5798025,0.5853658536585366,0.5638297872340425,16,4,0.1,0,0,17.365269461077844
"Al-Farouq Aminu","DAL",5,150,313,56,10,20,0.5,7,11,0.6363636363636364,0.6363636363636364,15,6,14,21,0,0.3,0.42857142857142855,1,0.3548387096774194,0.5569548387096774,0.6612903225806451,0.7,6,4,0.2,0,0,12.396694214876034
"Glen Davis","LAC",14,144,301,41,17,37,0.4594594594594595,0,1,0,0,7,28,6,0,0,0.8235294117647058,0.9333333333333333,0,0.02631578947368421,0.48077567567567564,0.4473684210526316,0.4880952380952381,4,8,0.21621621621621623,0,0,15.269461077844312
"Eric Gordon","NOP",4,143,282,74,15,31,0.4838709677419355,13,32,0.40625,0.40625,5,14,16,30,9,0.4666666666666667,0.4666666666666667,0.7692307692307693,0.5079365079365079,0.4714293650793651,0.5476190476190477,0.5692307692307692,0,2,0.06451612903225806,1,0.03125,23.510971786833856
"Ersan Ilyasova","MIL",6,142,277,52,15,38,0.39473684210526316,5,23,0.21739130434782608,0.21739130434782608,7,22,8,12,3,0.7333333333333333,0.8461538461538461,0.8,0.3770491803278688,0.5086008196721312,0.36885245901639346,0.3939393939393939,4,3,0.07894736842105263,0,0,22.53968253968254
"Alan Anderson","BKN",6,142,284,66,15,25,0.6,10,16,0.625,0.6666666666666666,6,12,18,27,3,0.4,0.42857142857142855,0.9,0.3902439024390244,0.5187475,0.7317073170731707,0.75,2,0,0,0,0,16.61341853035144
"Tony Snell","CHI",11,140,256,43,6,17,0.35294117647058826,9,27,0.3333333333333333,0.3333333333333333,4,10,2,27,0,0.8333333333333334,0.8333333333333334,1,0.6136363636363636,0.49417613636363633,0.4431818181818182,0.4673913043478261,0,1,0.058823529411764705,0,0,16.831683168316832
