PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Jared Cunningham,22,3944,14.667,14.980,-0.31,2013-14,1610612737
Lou Williams,1445,2521,14.826,15.066,-0.24,2013-14,1610612737
Pero Antic,925,3041,15.193,14.912,0.28,2013-14,1610612737
Shelvin Mack,1490,2476,15.055,14.933,0.12,2013-14,1610612737
Paul Millsap,2482,1484,15.027,14.897,0.13,2013-14,1610612737
Kyle Korver,2408,1558,14.856,15.173,-0.32,2013-14,1610612737
Dexter Pittman,3,3963,26.333,14.974,11.36,2013-14,1610612737
Cartier Martin,822,3144,14.996,14.974,0.02,2013-14,1610612737
Jeff Teague,2542,1424,14.824,15.264,-0.44,2013-14,1610612737
Dennis Schroder,641,3325,15.438,14.892,0.55,2013-14,1610612737
DeMarre Carroll,2341,1625,15.176,14.700,0.48,2013-14,1610612737
John Jenkins,158,3808,14.129,15.013,-0.88,2013-14,1610612737
Al Horford,958,3008,14.438,15.152,-0.71,2013-14,1610612737
Mike Muscala,215,3751,15.481,14.950,0.53,2013-14,1610612737
Gustavo Ayon,429,3537,14.716,15.010,-0.29,2013-14,1610612737
Elton Brand,1414,2552,15.369,14.765,0.60,2013-14,1610612737
James Nunnally,54,3912,14.689,14.982,-0.29,2013-14,1610612737
Mike Scott,1482,2484,14.869,15.043,-0.17,2013-14,1610612737
