PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Bruno Caboclo,192,3322,13.945,14.010,-0.06,2019-20,1610612763
Grayson Allen,718,2796,13.910,14.031,-0.12,2019-20,1610612763
Josh Jackson,381,3133,13.719,14.042,-0.32,2019-20,1610612763
Tyus Jones,1232,2282,13.816,14.112,-0.30,2019-20,1610612763
Jordan Bell,21,3493,13.255,14.011,-0.76,2019-20,1610612763
Dusty Hannahs,13,3501,13.069,14.010,-0.94,2019-20,1610612763
Anthony Tolliver,236,3278,14.263,13.988,0.27,2019-20,1610612763
Jarrod Uthoff,14,3500,14.929,14.003,0.93,2019-20,1610612763
Solomon Hill,901,2613,14.090,13.978,0.11,2019-20,1610612763
Jae Crowder,1322,2192,14.023,13.997,0.03,2019-20,1610612763
Jonas Valanciunas,1845,1669,14.279,13.713,0.57,2019-20,1610612763
Jaren Jackson Jr.,1622,1892,13.893,14.104,-0.21,2019-20,1610612763
John Konchar,181,3333,14.563,13.977,0.59,2019-20,1610612763
Yuta Watanabe,105,3409,14.682,13.986,0.70,2019-20,1610612763
Marko Guduric,484,3030,14.120,13.988,0.13,2019-20,1610612763
De'Anthony Melton,1167,2347,13.861,14.080,-0.22,2019-20,1610612763
Ja Morant,2074,1440,14.108,13.862,0.25,2019-20,1610612763
Kyle Anderson,1330,2184,14.031,13.992,0.04,2019-20,1610612763
Dillon Brooks,2112,1402,14.047,13.946,0.10,2019-20,1610612763
Brandon Clarke,1300,2214,13.665,14.210,-0.55,2019-20,1610612763
Gorgui Dieng,318,3196,14.152,13.992,0.16,2019-20,1610612763
