PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Nicolas Batum,2354,1612,14.841,14.801,0.04,2018-19,1610612766
Tony Parker,1003,2963,14.887,14.804,0.08,2018-19,1610612766
Marvin Williams,2133,1833,14.905,14.732,0.17,2018-19,1610612766
Jeremy Lamb,2250,1716,14.947,14.667,0.28,2018-19,1610612766
Malik Monk,1258,2708,14.492,14.984,-0.49,2018-19,1610612766
Dwayne Bacon,759,3207,14.863,14.816,0.05,2018-19,1610612766
Frank Kaminsky,755,3211,15.137,14.751,0.39,2018-19,1610612766
Willy Hernangomez,812,3154,14.647,14.872,-0.22,2018-19,1610612766
Kemba Walker,2863,1103,14.894,14.646,0.25,2018-19,1610612766
Devonte' Graham,676,3290,14.662,14.858,-0.20,2018-19,1610612766
J.P. Macura,17,3949,12.806,14.834,-2.03,2018-19,1610612766
Joe Chealey,8,3958,14.938,14.825,0.11,2018-19,1610612766
Shelvin Mack,42,3924,14.855,14.825,0.03,2018-19,1610612766
Cody Zeller,1243,2723,14.387,15.028,-0.64,2018-19,1610612766
Bismack Biyombo,783,3183,15.303,14.712,0.59,2018-19,1610612766
Miles Bridges,1696,2270,14.675,14.938,-0.26,2018-19,1610612766
Michael Kidd-Gilchrist,1179,2787,14.955,14.771,0.18,2018-19,1610612766
