PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Will Barton,1705,2246,14.709,14.530,0.18,2016-17,1610612743
Jusuf Nurkic,807,3144,14.679,14.588,0.09,2016-17,1610612743
Mike Miller,151,3800,13.346,14.659,-1.31,2016-17,1610612743
Danilo Gallinari,2134,1817,14.597,14.618,-0.02,2016-17,1610612743
Jameer Nelson,2045,1906,14.756,14.448,0.31,2016-17,1610612743
Malik Beasley,165,3786,13.273,14.669,-1.40,2016-17,1610612743
Alonzo Gee,89,3862,14.832,14.601,0.23,2016-17,1610612743
Kenneth Faried,1296,2655,14.958,14.437,0.52,2016-17,1610612743
Wilson Chandler,2197,1754,14.744,14.436,0.31,2016-17,1610612743
Nikola Jokic,2038,1913,14.429,14.800,-0.37,2016-17,1610612743
Darrell Arthur,638,3313,14.594,14.609,-0.01,2016-17,1610612743
Gary Harris,1782,2169,14.603,14.610,-0.01,2016-17,1610612743
Emmanuel Mudiay,1406,2545,14.574,14.625,-0.05,2016-17,1610612743
Johnny O'Bryant III,46,3905,13.561,14.620,-1.06,2016-17,1610612743
Juan Hernangomez,842,3109,14.258,14.702,-0.44,2016-17,1610612743
Jamal Murray,1764,2186,14.509,14.686,-0.18,2016-17,1610612743
Mason Plumlee,632,3319,14.804,14.570,0.23,2016-17,1610612743
Roy Hibbert,11,3940,14.038,14.609,-0.57,2016-17,1610612743
Jarnell Stokes,7,3944,11.429,14.612,-3.18,2016-17,1610612743
