PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Luis Montero,8,3953,14.294,15.167,-0.87,2017-18,1610612765
Reggie Jackson,1201,2760,15.557,14.996,0.56,2017-18,1610612765
Stanley Johnson,1894,2067,15.234,15.101,0.13,2017-18,1610612765
Avery Bradley,1268,2693,15.320,15.091,0.23,2017-18,1610612765
Ish Smith,2043,1918,14.889,15.463,-0.57,2017-18,1610612765
Willie Reed,9,3952,19.533,15.156,4.38,2017-18,1610612765
Kay Felder,6,3955,19.200,15.160,4.04,2017-18,1610612765
Reggie Hearn,7,3954,17.846,15.160,2.69,2017-18,1610612765
Jameer Nelson,116,3845,15.579,15.152,0.43,2017-18,1610612765
Blake Griffin,831,3130,15.274,15.136,0.14,2017-18,1610612765
Anthony Tolliver,1757,2204,15.100,15.216,-0.11,2017-18,1610612765
Eric Moreland,805,3156,15.637,15.049,0.59,2017-18,1610612765
Dwight Buycks,427,3534,15.254,15.154,0.10,2017-18,1610612765
Tobias Harris,1564,2397,15.308,15.071,0.24,2017-18,1610612765
Andre Drummond,2625,1336,15.091,15.311,-0.22,2017-18,1610612765
James Ennis III,551,3410,15.239,15.153,0.09,2017-18,1610612765
Boban Marjanovic,171,3790,14.784,15.182,-0.40,2017-18,1610612765
Henry Ellenson,329,3632,14.410,15.234,-0.82,2017-18,1610612765
Jon Leuer,136,3825,14.292,15.198,-0.91,2017-18,1610612765
Langston Galloway,863,3098,14.911,15.235,-0.32,2017-18,1610612765
Luke Kennard,1463,2498,15.163,15.165,0.00,2017-18,1610612765
Reggie Bullock,1732,2229,15.089,15.224,-0.13,2017-18,1610612765
