PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Jaylen Morris,16,3945,12.971,14.089,-1.12,2021-22,1610612759
Tyler Johnson,53,3908,14.955,14.073,0.88,2021-22,1610612759
Anthony Lamb,8,3953,14.188,14.084,0.10,2021-22,1610612759
Juancho Hernangomez,51,3910,14.133,14.084,0.05,2021-22,1610612759
Keldon Johnson,2392,1569,14.001,14.212,-0.21,2021-22,1610612759
Doug McDermott,1223,2738,13.857,14.188,-0.33,2021-22,1610612759
Derrick White,1486,2475,14.023,14.121,-0.10,2021-22,1610612759
Devin Vassell,1937,2024,13.987,14.179,-0.19,2021-22,1610612759
Lonnie Walker IV,1612,2349,14.133,14.052,0.08,2021-22,1610612759
Drew Eubanks,595,3366,14.117,14.079,0.04,2021-22,1610612759
Bryn Forbes,676,3285,14.192,14.063,0.13,2021-22,1610612759
Tre Jones,1148,2813,14.109,14.075,0.04,2021-22,1610612759
Thaddeus Young,370,3591,14.538,14.038,0.50,2021-22,1610612759
Jakob Poeltl,1970,1991,14.165,14.006,0.16,2021-22,1610612759
Devontae Cacok,121,3840,14.222,14.080,0.14,2021-22,1610612759
Joe Wieskamp,205,3756,14.648,14.054,0.59,2021-22,1610612759
Zach Collins,502,3459,13.998,14.097,-0.10,2021-22,1610612759
Josh Richardson,513,3448,14.012,14.095,-0.08,2021-22,1610612759
Jock Landale,589,3372,14.098,14.082,0.02,2021-22,1610612759
Joshua Primo,965,2996,14.391,13.987,0.40,2021-22,1610612759
Dejounte Murray,2366,1595,14.024,14.176,-0.15,2021-22,1610612759
Keita Bates-Diop,956,3004,14.157,14.062,0.10,2021-22,1610612759
Tomas Satoransky,9,3952,12.684,14.088,-1.40,2021-22,1610612759
Romeo Langford,43,3918,12.890,14.098,-1.21,2021-22,1610612759
