PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Nate Wolters,105,3851,16.648,16.097,0.55,2014-15,1610612740
Toney Douglas,177,3779,16.152,16.110,0.04,2014-15,1610612740
Ryan Anderson,1675,2281,16.089,16.128,-0.04,2014-15,1610612740
Anthony Davis,2455,1501,15.827,16.587,-0.76,2014-15,1610612740
Jrue Holiday,1303,2653,15.199,16.576,-1.38,2014-15,1610612740
Elliot Williams,77,3879,16.614,16.102,0.51,2014-15,1610612740
Eric Gordon,2018,1938,16.092,16.132,-0.04,2014-15,1610612740
Jimmer Fredette,509,3447,15.866,16.149,-0.28,2014-15,1610612740
Russ Smith,29,3927,15.133,16.119,-0.99,2014-15,1610612740
Austin Rivers,772,3184,16.291,16.068,0.22,2014-15,1610612740
Gal Mekel,43,3913,16.765,16.104,0.66,2014-15,1610612740
Tyreke Evans,2690,1266,16.089,16.159,-0.07,2014-15,1610612740
Quincy Pondexter,1253,2703,16.499,15.933,0.57,2014-15,1610612740
John Salmons,270,3686,16.741,16.066,0.68,2014-15,1610612740
Darius Miller,43,3913,14.919,16.125,-1.21,2014-15,1610612740
Omer Asik,1982,1974,16.328,15.899,0.43,2014-15,1610612740
Dante Cunningham,1652,2304,16.653,15.738,0.92,2014-15,1610612740
Jeff Withey,259,3697,15.956,16.122,-0.17,2014-15,1610612740
Luke Babbitt,830,3126,15.578,16.256,-0.68,2014-15,1610612740
Alexis Ajinca,956,3000,16.458,16.003,0.46,2014-15,1610612740
Norris Cole,683,3273,16.436,16.045,0.39,2014-15,1610612740
