PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Devin Cannady,145,3811,15.109,14.551,0.56,2021-22,1610612753
Mo Bamba,1824,2132,14.743,14.427,0.32,2021-22,1610612753
R.J. Hampton,1402,2554,14.836,14.425,0.41,2021-22,1610612753
Moritz Wagner,960,2996,14.406,14.625,-0.22,2021-22,1610612753
Robin Lopez,612,3344,14.977,14.498,0.48,2021-22,1610612753
Cole Anthony,2059,1897,14.548,14.596,-0.05,2021-22,1610612753
Mychal Mulder,195,3761,14.679,14.566,0.11,2021-22,1610612753
Terrence Ross,1448,2508,14.526,14.597,-0.07,2021-22,1610612753
Wendell Carter Jr.,1852,2104,14.364,14.754,-0.39,2021-22,1610612753
Jalen Suggs,1307,2649,14.204,14.755,-0.55,2021-22,1610612753
Franz Wagner,2429,1527,14.491,14.698,-0.21,2021-22,1610612753
Ignas Brazdeikis,536,3420,14.749,14.543,0.21,2021-22,1610612753
Gary Harris,1730,2226,14.410,14.698,-0.29,2021-22,1610612753
Chuma Okeke,1749,2207,14.457,14.664,-0.21,2021-22,1610612753
Markelle Fultz,360,3596,14.241,14.605,-0.36,2021-22,1610612753
Jonathan Isaac,0,3956,0.000,14.571,-14.57,2021-22,1610612753
E'Twaun Moore,0,3956,0.000,14.571,-14.57,2021-22,1610612753
Freddie Gillespie,119,3837,15.256,14.551,0.71,2021-22,1610612753
Admiral Schofield,469,3487,15.048,14.508,0.54,2021-22,1610612753
BJ Johnson,65,3891,16.126,14.547,1.58,2021-22,1610612753
Hassani Gravett,171,3785,15.566,14.529,1.04,2021-22,1610612753
Michael Carter-Williams,0,3956,0.000,14.571,-14.57,2021-22,1610612753
Tim Frazier,200,3756,15.221,14.538,0.68,2021-22,1610612753
Jeff Dowtin,77,3879,14.691,14.569,0.12,2021-22,1610612753
Aleem Ford,74,3882,16.438,14.539,1.90,2021-22,1610612753
