PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Courtney Lee,2354,1627,16.218,15.544,0.67,2014-15,1610612763
Jeff Green,1361,2620,16.297,15.762,0.54,2014-15,1610612763
Jordan Adams,248,3733,14.605,16.035,-1.43,2014-15,1610612763
Vince Carter,1091,2890,15.583,16.082,-0.50,2014-15,1610612763
Marc Gasol,2687,1294,16.176,15.462,0.71,2014-15,1610612763
Russ Smith,36,3945,14.013,15.963,-1.95,2014-15,1610612763
Tayshaun Prince,628,3353,16.242,15.889,0.35,2014-15,1610612763
Tony Allen,1648,2333,15.616,16.175,-0.56,2014-15,1610612763
Tyrus Thomas,7,3974,14.571,15.946,-1.37,2014-15,1610612763
JaMychal Green,139,3842,14.417,16.002,-1.58,2014-15,1610612763
Kosta Koufos,1348,2633,15.645,16.095,-0.45,2014-15,1610612763
Jarnell Stokes,126,3855,14.780,15.984,-1.20,2014-15,1610612763
Kalin Lucas,6,3975,18.100,15.941,2.16,2014-15,1610612763
Zach Randolph,2304,1677,16.287,15.474,0.81,2014-15,1610612763
Mike Conley,2225,1756,16.088,15.760,0.33,2014-15,1610612763
Jon Leuer,824,3157,15.533,16.051,-0.52,2014-15,1610612763
Beno Udrih,1494,2487,15.833,16.010,-0.18,2014-15,1610612763
Quincy Pondexter,540,3441,16.136,15.914,0.22,2014-15,1610612763
Nick Calathes,838,3143,15.335,16.105,-0.77,2014-15,1610612763
