PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Greg Monroe,26,3920,15.745,15.073,0.67,2021-22,1610612762
Danuel House Jr.,491,3455,15.435,15.027,0.41,2021-22,1610612762
Norvel Pelle,19,3927,17.286,15.067,2.22,2021-22,1610612762
Denzel Valentine,18,3928,14.143,15.081,-0.94,2021-22,1610612762
Zylan Cheatham,5,3941,13.273,15.079,-1.81,2021-22,1610612762
Bojan Bogdanovic,2131,1815,14.875,15.317,-0.44,2021-22,1610612762
Rudy Gobert,2120,1826,15.003,15.162,-0.16,2021-22,1610612762
Donovan Mitchell,2266,1680,14.820,15.430,-0.61,2021-22,1610612762
Joe Ingles,1122,2824,15.126,15.057,0.07,2021-22,1610612762
Hassan Whiteside,1162,2784,15.159,15.042,0.12,2021-22,1610612762
Jordan Clarkson,2141,1805,15.210,14.919,0.29,2021-22,1610612762
Eric Paschall,736,3210,15.368,15.010,0.36,2021-22,1610612762
Trent Forrest,765,3181,15.619,14.950,0.67,2021-22,1610612762
Juancho Hernangomez,298,3648,15.563,15.039,0.52,2021-22,1610612762
Nickeil Alexander-Walker,149,3797,14.355,15.105,-0.75,2021-22,1610612762
Mike Conley,2058,1888,15.230,14.913,0.32,2021-22,1610612762
Royce O'Neale,2406,1540,14.922,15.321,-0.40,2021-22,1610612762
Miye Oni,44,3902,14.905,15.079,-0.17,2021-22,1610612762
Malik Fitts,35,3911,14.467,15.083,-0.62,2021-22,1610612762
Jared Butler,360,3586,14.625,15.124,-0.50,2021-22,1610612762
Elijah Hughes,112,3834,15.583,15.062,0.52,2021-22,1610612762
Udoka Azubuike,195,3751,15.410,15.059,0.35,2021-22,1610612762
Rudy Gay,1038,2908,15.134,15.056,0.08,2021-22,1610612762
Xavier Sneed,31,3915,13.828,15.087,-1.26,2021-22,1610612762
