PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Monta Ellis,2734,1242,14.642,15.249,-0.61,2015-16,1610612754
Glenn Robinson III,508,3468,15.520,14.728,0.79,2015-16,1610612754
Solomon Hill,866,3110,14.805,14.835,-0.03,2015-16,1610612754
Joe Young,383,3593,14.874,14.823,0.05,2015-16,1610612754
George Hill,2524,1452,14.926,14.661,0.27,2015-16,1610612754
Jordan Hill,1513,2463,15.502,14.428,1.07,2015-16,1610612754
Chase Budinger,729,3247,14.912,14.809,0.10,2015-16,1610612754
CJ Miles,1464,2512,14.498,15.029,-0.53,2015-16,1610612754
Ian Mahinmi,1816,2160,14.579,15.038,-0.46,2015-16,1610612754
Ty Lawson,235,3741,14.358,14.858,-0.50,2015-16,1610612754
Rakeem Christmas,6,3970,14.615,14.829,-0.21,2015-16,1610612754
Paul George,2819,1157,14.578,15.461,-0.88,2015-16,1610612754
Rodney Stuckey,1275,2701,15.024,14.738,0.29,2015-16,1610612754
Lavoy Allen,1599,2377,15.237,14.567,0.67,2015-16,1610612754
Shayne Whittington,41,3935,15.060,14.826,0.23,2015-16,1610612754
Myles Turner,1367,2609,14.645,14.926,-0.28,2015-16,1610612754
