PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Andre Iguodala,113,3805,13.759,14.050,-0.29,2022-23,1610612744
Stephen Curry,1919,1999,13.508,14.570,-1.06,2022-23,1610612744
Klay Thompson,2257,1661,13.839,14.319,-0.48,2022-23,1610612744
Anthony Lamb,1184,2734,14.364,13.904,0.46,2022-23,1610612744
Patrick Baldwin Jr.,216,3702,14.435,14.018,0.42,2022-23,1610612744
Ty Jerome,816,3102,14.884,13.824,1.06,2022-23,1610612744
Kevon Looney,1936,1982,14.475,13.637,0.84,2022-23,1610612744
Draymond Green,2278,1640,13.716,14.497,-0.78,2022-23,1610612744
Andrew Wiggins,1190,2728,13.769,14.161,-0.39,2022-23,1610612744
Jordan Poole,2441,1477,14.032,14.057,-0.02,2022-23,1610612744
James Wiseman,262,3656,14.100,14.037,0.06,2022-23,1610612744
Ryan Rollins,62,3856,14.617,14.032,0.59,2022-23,1610612744
Donte DiVincenzo,1873,2045,14.012,14.068,-0.06,2022-23,1610612744
JaMychal Green,785,3133,14.144,14.015,0.13,2022-23,1610612744
Jonathan Kuminga,1370,2548,14.236,13.937,0.30,2022-23,1610612744
Moses Moody,788,3130,14.378,13.956,0.42,2022-23,1610612744
Gary Payton II,92,3826,14.635,14.027,0.61,2022-23,1610612744
Lester Quinones,7,3911,14.965,14.039,0.93,2022-23,1610612744
