PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Michael Carter-Williams,2414,1557,13.816,13.963,-0.15,2013-14,1610612755
Darius Johnson-Odom,15,3956,13.235,13.876,-0.64,2013-14,1610612755
James Anderson,2309,1662,13.857,13.897,-0.04,2013-14,1610612755
James Nunnally,111,3860,14.351,13.860,0.49,2013-14,1610612755
Casper Ware,116,3855,13.890,13.873,0.02,2013-14,1610612755
Adonis Thomas,13,3958,12.962,13.876,-0.91,2013-14,1610612755
Darius Morris,193,3778,14.969,13.819,1.15,2013-14,1610612755
Daniel Orton,251,3720,14.117,13.857,0.26,2013-14,1610612755
Arnett Moultrie,187,3784,13.341,13.900,-0.56,2013-14,1610612755
Lorenzo Brown,224,3747,13.347,13.905,-0.56,2013-14,1610612755
Tony Wroten,1765,2206,13.775,13.952,-0.18,2013-14,1610612755
Henry Sims,707,3264,14.653,13.712,0.94,2013-14,1610612755
Jarvis Varnado,337,3634,14.282,13.836,0.45,2013-14,1610612755
Eric Maynor,112,3859,14.376,13.859,0.52,2013-14,1610612755
Dewayne Dedmon,150,3821,14.083,13.865,0.22,2013-14,1610612755
Elliot Williams,1157,2814,13.959,13.838,0.12,2013-14,1610612755
Brandon Davies,575,3396,13.990,13.854,0.14,2013-14,1610612755
Thaddeus Young,2718,1253,13.887,13.844,0.04,2013-14,1610612755
Hollis Thompson,1742,2229,14.020,13.761,0.26,2013-14,1610612755
Lavoy Allen,960,3011,13.961,13.845,0.12,2013-14,1610612755
Evan Turner,1886,2085,13.612,14.114,-0.50,2013-14,1610612755
Spencer Hawes,1666,2305,13.563,14.102,-0.54,2013-14,1610612755
Byron Mullens,247,3724,13.899,13.872,0.03,2013-14,1610612755
