PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Tim Frazier,62,3419,13.712,14.179,-0.47,2020-21,1610612763
Dillon Brooks,1997,1484,13.892,14.550,-0.66,2020-21,1610612763
Kyle Anderson,1887,1594,14.056,14.307,-0.25,2020-21,1610612763
Jonas Valanciunas,1755,1726,14.268,14.071,0.20,2020-21,1610612763
Grayson Allen,1259,2222,14.271,14.114,0.16,2020-21,1610612763
Ja Morant,2053,1428,14.047,14.353,-0.31,2020-21,1610612763
De'Anthony Melton,1045,2436,13.921,14.279,-0.36,2020-21,1610612763
Brandon Clarke,1415,2066,14.203,14.149,0.06,2020-21,1610612763
Gorgui Dieng,371,3110,14.873,14.088,0.79,2020-21,1610612763
Desmond Bane,1519,1962,14.323,14.053,0.27,2020-21,1610612763
Tyus Jones,1222,2258,14.535,13.978,0.56,2020-21,1610612763
John Konchar,575,2906,14.717,14.065,0.65,2020-21,1610612763
Sean McDermott,158,3323,15.195,14.122,1.07,2020-21,1610612763
Jaren Jackson Jr.,258,3223,13.689,14.209,-0.52,2020-21,1610612763
Jontay Porter,54,3427,14.195,14.170,0.02,2020-21,1610612763
Killian Tillie,182,3299,14.053,14.177,-0.12,2020-21,1610612763
Xavier Tillman,1085,2396,14.110,14.198,-0.09,2020-21,1610612763
Justise Winslow,507,2974,13.763,14.242,-0.48,2020-21,1610612763
