PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Terrence Ross,1747,2209,16.161,16.320,-0.16,2015-16,1610612761
Luis Scola,1636,2320,16.489,16.081,0.41,2015-16,1610612761
Kyle Lowry,2851,1105,16.232,16.297,-0.06,2015-16,1610612761
Lucas Nogueira,225,3731,15.477,16.298,-0.82,2015-16,1610612761
Delon Wright,229,3727,16.116,16.259,-0.14,2015-16,1610612761
Patrick Patterson,2020,1936,16.116,16.388,-0.27,2015-16,1610612761
DeMar DeRozan,2804,1152,16.227,16.308,-0.08,2015-16,1610612761
Norman Powell,725,3231,16.292,16.241,0.05,2015-16,1610612761
James Johnson,926,3030,16.234,16.255,-0.02,2015-16,1610612761
Cory Joseph,2046,1910,16.168,16.339,-0.17,2015-16,1610612761
Jason Thompson,292,3664,16.809,16.206,0.60,2015-16,1610612761
Bismack Biyombo,1808,2148,16.213,16.281,-0.07,2015-16,1610612761
Bruno Caboclo,43,3913,15.652,16.257,-0.61,2015-16,1610612761
Anthony Bennett,84,3872,15.080,16.278,-1.20,2015-16,1610612761
Jonas Valanciunas,1557,2399,16.479,16.101,0.38,2015-16,1610612761
DeMarre Carroll,786,3170,16.491,16.189,0.30,2015-16,1610612761
