PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Julian Washburn,254,3722,15.780,15.585,0.20,2018-19,1610612763
Tyler Zeller,82,3894,14.416,15.622,-1.21,2018-19,1610612763
Joakim Noah,693,3283,15.228,15.675,-0.45,2018-19,1610612763
MarShon Brooks,387,3589,16.250,15.528,0.72,2018-19,1610612763
DJ Stephens,7,3969,12.588,15.604,-3.01,2018-19,1610612763
Jevon Carter,577,3399,15.324,15.643,-0.32,2018-19,1610612763
Dillon Brooks,330,3646,15.648,15.593,0.06,2018-19,1610612763
Shelvin Mack,1204,2772,16.044,15.404,0.64,2018-19,1610612763
Justin Holiday,1282,2694,15.248,15.765,-0.52,2018-19,1610612763
Tyler Dorsey,447,3529,14.834,15.697,-0.86,2018-19,1610612763
Delon Wright,802,3174,14.794,15.807,-1.01,2018-19,1610612763
Dusty Hannahs,26,3950,13.089,15.615,-2.53,2018-19,1610612763
Chandler Parsons,496,3480,15.386,15.628,-0.24,2018-19,1610612763
Marc Gasol,1788,2188,16.177,15.139,1.04,2018-19,1610612763
JaMychal Green,900,3076,15.972,15.488,0.48,2018-19,1610612763
Andrew Harrison,5,3971,13.889,15.599,-1.71,2018-19,1610612763
CJ Miles,294,3682,13.963,15.738,-1.77,2018-19,1610612763
Avery Bradley,442,3534,14.824,15.698,-0.87,2018-19,1610612763
Jaren Jackson Jr.,1515,2461,15.954,15.385,0.57,2018-19,1610612763
Wayne Selden,455,3521,15.655,15.589,0.07,2018-19,1610612763
Bruno Caboclo,800,3176,15.092,15.726,-0.63,2018-19,1610612763
Jonas Valanciunas,527,3449,15.229,15.655,-0.43,2018-19,1610612763
Kyle Anderson,1281,2695,16.087,15.369,0.72,2018-19,1610612763
Omri Casspi,520,3456,15.317,15.640,-0.32,2018-19,1610612763
Garrett Temple,1530,2446,16.031,15.332,0.70,2018-19,1610612763
Ivan Rabb,721,3255,15.378,15.645,-0.27,2018-19,1610612763
Yuta Watanabe,174,3802,14.263,15.660,-1.40,2018-19,1610612763
Mike Conley,2342,1634,15.674,15.488,0.19,2018-19,1610612763
