PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Langston Galloway,2033,1928,15.600,16.131,-0.53,2015-16,1610612752
Jimmer Fredette,5,3956,11.909,15.862,-3.95,2015-16,1610612752
Jerian Grant,1265,2696,15.638,15.960,-0.32,2015-16,1610612752
Sasha Vujacic,908,3053,15.735,15.893,-0.16,2015-16,1610612752
Arron Afflalo,2371,1590,16.055,15.565,0.49,2015-16,1610612752
Lance Thomas,1313,2648,15.760,15.904,-0.14,2015-16,1610612752
Kevin Seraphin,526,3435,15.386,15.929,-0.54,2015-16,1610612752
Carmelo Anthony,2530,1431,15.918,15.746,0.17,2015-16,1610612752
Robin Lopez,2219,1742,16.099,15.553,0.55,2015-16,1610612752
Kyle O'Quinn,764,3197,15.849,15.858,-0.01,2015-16,1610612752
Thanasis Antetokounmpo,6,3955,12.615,15.862,-3.25,2015-16,1610612752
Kristaps Porzingis,2046,1915,15.883,15.828,0.06,2015-16,1610612752
Cleanthony Early,154,3807,15.369,15.876,-0.51,2015-16,1610612752
Derrick Williams,1435,2526,15.829,15.872,-0.04,2015-16,1610612752
Jose Calderon,2024,1937,16.030,15.676,0.35,2015-16,1610612752
Lou Amundson,204,3757,15.307,15.886,-0.58,2015-16,1610612752
