PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Trey Burke,191,3444,14.447,14.864,-0.42,2019-20,1610612742
Antonius Cleveland,46,3589,15.274,14.836,0.44,2019-20,1610612742
Willie Cauley-Stein,157,3478,15.136,14.829,0.31,2019-20,1610612742
Dwight Powell,1061,2574,14.845,14.840,0.00,2019-20,1610612742
Ryan Broekhoff,180,3455,14.982,14.834,0.15,2019-20,1610612742
J.J. Barea,450,3185,15.127,14.802,0.33,2019-20,1610612742
Maxi Kleber,1890,1745,15.028,14.640,0.39,2019-20,1610612742
Courtney Lee,345,3290,15.317,14.792,0.53,2019-20,1610612742
Seth Curry,1576,2059,14.983,14.733,0.25,2019-20,1610612742
Dorian Finney-Smith,2120,1515,14.809,14.886,-0.08,2019-20,1610612742
Boban Marjanovic,422,3213,15.112,14.806,0.31,2019-20,1610612742
Luka Doncic,2047,1588,14.629,15.122,-0.49,2019-20,1610612742
Justin Jackson,1045,2590,15.102,14.737,0.37,2019-20,1610612742
Delon Wright,1570,2065,14.989,14.730,0.26,2019-20,1610612742
Jalen Brunson,1022,2613,14.962,14.795,0.17,2019-20,1610612742
Kristaps Porzingis,1814,1821,14.536,15.152,-0.62,2019-20,1610612742
Tim Hardaway Jr.,2091,1544,14.563,15.228,-0.66,2019-20,1610612742
Josh Reaves,28,3607,15.054,14.840,0.21,2019-20,1610612742
Michael Kidd-Gilchrist,121,3514,15.093,14.833,0.26,2019-20,1610612742
