PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Karim Mane,88,3378,15.154,15.181,-0.03,2020-21,1610612753
Mo Bamba,725,2741,15.515,15.091,0.42,2020-21,1610612753
Chuma Okeke,1133,2333,15.117,15.211,-0.09,2020-21,1610612753
Aaron Gordon,736,2730,15.235,15.166,0.07,2020-21,1610612753
Jordan Bone,196,3270,14.938,15.195,-0.26,2020-21,1610612753
Evan Fournier,787,2679,14.906,15.262,-0.36,2020-21,1610612753
James Ennis III,986,2480,15.179,15.181,0.00,2020-21,1610612753
Jonathan Isaac,0,3466,0.000,15.180,-15.18,2020-21,1610612753
Frank Mason,79,3387,15.297,15.177,0.12,2020-21,1610612753
Dwayne Bacon,1853,1613,15.337,15.001,0.34,2020-21,1610612753
Terrence Ross,1347,2119,15.146,15.202,-0.05,2020-21,1610612753
Khem Birch,952,2514,15.278,15.144,0.13,2020-21,1610612753
Michael Carter-Williams,800,2666,14.677,15.333,-0.66,2020-21,1610612753
Markelle Fultz,215,3251,14.046,15.258,-1.21,2020-21,1610612753
Nikola Vucevic,1500,1966,15.182,15.178,0.00,2020-21,1610612753
Gary Clark,637,2829,15.353,15.141,0.21,2020-21,1610612753
Cole Anthony,1273,2193,15.275,15.125,0.15,2020-21,1610612753
Chasson Randle,837,2629,15.433,15.100,0.33,2020-21,1610612753
Al-Farouq Aminu,367,3099,15.379,15.157,0.22,2020-21,1610612753
R.J. Hampton,655,2811,15.159,15.185,-0.03,2020-21,1610612753
Otto Porter Jr.,66,3400,14.304,15.197,-0.89,2020-21,1610612753
Wendell Carter Jr.,583,2883,15.358,15.144,0.21,2020-21,1610612753
Gary Harris,499,2967,15.488,15.128,0.36,2020-21,1610612753
Robert Franks,101,3365,15.327,15.176,0.15,2020-21,1610612753
Devin Cannady,74,3392,14.980,15.184,-0.20,2020-21,1610612753
Donta Hall,179,3287,14.520,15.217,-0.70,2020-21,1610612753
Moritz Wagner,286,3180,15.069,15.190,-0.12,2020-21,1610612753
Ignas Brazdeikis,234,3232,14.785,15.209,-0.42,2020-21,1610612753
Sindarius Thornwell,144,3322,14.597,15.206,-0.61,2020-21,1610612753
