PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Marco Belinelli,1672,2289,14.445,13.833,0.61,2015-16,1610612758
Willie Cauley-Stein,1411,2550,14.216,14.022,0.19,2015-16,1610612758
Darren Collison,2219,1742,14.188,13.967,0.22,2015-16,1610612758
Rajon Rondo,2537,1424,13.929,14.387,-0.46,2015-16,1610612758
Seth Curry,692,3269,14.020,14.105,-0.08,2015-16,1610612758
Quincy Acy,876,3085,14.445,13.991,0.45,2015-16,1610612758
DeMarcus Cousins,2246,1715,13.813,14.464,-0.65,2015-16,1610612758
Ben McLemore,1443,2518,13.643,14.352,-0.71,2015-16,1610612758
James Anderson,721,3240,14.150,14.077,0.07,2015-16,1610612758
Omri Casspi,1880,2081,13.908,14.256,-0.35,2015-16,1610612758
Duje Dukan,24,3937,16.560,14.076,2.48,2015-16,1610612758
Caron Butler,176,3785,14.521,14.071,0.45,2015-16,1610612758
Rudy Gay,2379,1582,14.077,14.111,-0.03,2015-16,1610612758
Kosta Koufos,1482,2479,14.586,13.802,0.79,2015-16,1610612758
Eric Moreland,48,3913,12.786,14.107,-1.32,2015-16,1610612758
