PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Kyrie Irving,2496,1490,15.633,15.333,0.30,2013-14,1610612739
Shane Edwards,12,3974,15.545,15.521,0.02,2013-14,1610612739
Scotty Hopson,7,3979,12.533,15.527,-2.99,2013-14,1610612739
Spencer Hawes,804,3182,15.045,15.643,-0.60,2013-14,1610612739
Henry Sims,168,3818,15.015,15.545,-0.53,2013-14,1610612739
Jarrett Jack,2252,1734,15.586,15.439,0.15,2013-14,1610612739
Matthew Dellavedova,1271,2715,15.103,15.717,-0.61,2013-14,1610612739
Sergey Karasev,156,3830,14.703,15.557,-0.85,2013-14,1610612739
Earl Clark,698,3288,15.751,15.473,0.28,2013-14,1610612739
Anderson Varejao,1800,2186,15.821,15.282,0.54,2013-14,1610612739
Alonzo Gee,1020,2966,15.372,15.573,-0.20,2013-14,1610612739
CJ Miles,984,3002,15.504,15.527,-0.02,2013-14,1610612739
Tristan Thompson,2594,1392,15.846,14.930,0.92,2013-14,1610612739
Anthony Bennett,663,3323,14.834,15.663,-0.83,2013-14,1610612739
Luol Deng,1353,2633,15.593,15.485,0.11,2013-14,1610612739
Dion Waiters,2072,1914,15.440,15.610,-0.17,2013-14,1610612739
Tyler Zeller,1050,2936,15.331,15.589,-0.26,2013-14,1610612739
Carrick Felix,38,3948,12.732,15.552,-2.82,2013-14,1610612739
Arinze Onuaku,5,3981,13.000,15.525,-2.52,2013-14,1610612739
Seth Curry,9,3977,16.833,15.518,1.32,2013-14,1610612739
Andrew Bynum,480,3506,16.026,15.452,0.57,2013-14,1610612739
