PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Royce White,9,3957,16.588,15.684,0.90,2013-14,1610612758
Rudy Gay,1892,2074,15.721,15.654,0.07,2013-14,1610612758
Carl Landry,233,3733,16.019,15.665,0.35,2013-14,1610612758
Aaron Gray,335,3631,15.904,15.666,0.24,2013-14,1610612758
Jason Thompson,2007,1959,15.719,15.653,0.07,2013-14,1610612758
Reggie Evans,500,3466,16.369,15.589,0.78,2013-14,1610612758
Derrick Williams,1658,2308,15.455,15.855,-0.40,2013-14,1610612758
Patrick Patterson,415,3551,15.967,15.654,0.31,2013-14,1610612758
Chuck Hayes,179,3787,15.190,15.710,-0.52,2013-14,1610612758
Ray McCallum,897,3069,16.363,15.492,0.87,2013-14,1610612758
Jared Cunningham,58,3908,15.333,15.692,-0.36,2013-14,1610612758
Luc Mbah a Moute,196,3770,15.144,15.714,-0.57,2013-14,1610612758
Jimmer Fredette,463,3503,15.915,15.656,0.26,2013-14,1610612758
Ben McLemore,2187,1779,15.539,15.870,-0.33,2013-14,1610612758
DeMarcus Cousins,2298,1668,15.615,15.786,-0.17,2013-14,1610612758
Isaiah Thomas,2497,1469,15.309,16.354,-1.05,2013-14,1610612758
Greivis Vasquez,465,3501,15.901,15.659,0.24,2013-14,1610612758
Orlando Johnson,50,3916,18.126,15.656,2.47,2013-14,1610612758
Quincy Acy,786,3180,15.954,15.621,0.33,2013-14,1610612758
Hamady Ndiaye,74,3892,15.336,15.693,-0.36,2013-14,1610612758
Marcus Thornton,1121,2845,15.719,15.674,0.05,2013-14,1610612758
Travis Outlaw,1065,2901,15.680,15.689,-0.01,2013-14,1610612758
John Salmons,445,3521,16.088,15.637,0.45,2013-14,1610612758
