PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
DeJon Jarreau,0,3952,0.000,14.596,-14.60,2021-22,1610612745
Jae'Sean Tate,2057,1895,14.623,14.566,0.06,2021-22,1610612745
Christian Wood,2094,1858,14.658,14.526,0.13,2021-22,1610612745
Kevin Porter Jr.,1907,2044,14.560,14.630,-0.07,2021-22,1610612745
Alperen Sengun,1490,2462,14.956,14.381,0.57,2021-22,1610612745
Kenyon Martin Jr.,1656,2295,14.606,14.589,0.02,2021-22,1610612745
Usman Garuba,240,3712,13.592,14.662,-1.07,2021-22,1610612745
Armoni Brooks,690,3262,14.832,14.547,0.28,2021-22,1610612745
John Wall,0,3952,0.000,14.596,-14.60,2021-22,1610612745
Danuel House Jr.,233,3719,14.283,14.616,-0.33,2021-22,1610612745
Garrison Mathews,1712,2240,14.644,14.559,0.08,2021-22,1610612745
Daishen Nix,261,3690,13.989,14.639,-0.65,2021-22,1610612745
Daniel Theis,584,3367,14.688,14.580,0.11,2021-22,1610612745
Jalen Green,2138,1813,14.577,14.619,-0.04,2021-22,1610612745
Eric Gordon,1670,2282,14.485,14.678,-0.19,2021-22,1610612745
D.J. Augustin,510,3442,15.417,14.477,0.94,2021-22,1610612745
David Nwaba,609,3343,14.200,14.668,-0.47,2021-22,1610612745
Josh Christopher,1334,2617,14.499,14.645,-0.15,2021-22,1610612745
Trevelin Queen,74,3877,12.931,14.629,-1.70,2021-22,1610612745
Bruno Fernando,94,3857,14.121,14.608,-0.49,2021-22,1610612745
Dennis Schroder,404,3547,14.288,14.631,-0.34,2021-22,1610612745
