PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Patty Mills,801,3190,14.996,15.708,-0.71,2014-15,1610612759
Marco Belinelli,1388,2603,15.556,15.565,-0.01,2014-15,1610612759
Danny Green,2311,1680,15.646,15.448,0.20,2014-15,1610612759
Reggie Williams,105,3886,16.019,15.549,0.47,2014-15,1610612759
JaMychal Green,25,3966,14.700,15.568,-0.87,2014-15,1610612759
Austin Daye,268,3723,15.353,15.578,-0.22,2014-15,1610612759
Kawhi Leonard,2033,1958,15.463,15.664,-0.20,2014-15,1610612759
Tim Duncan,2227,1764,15.640,15.464,0.18,2014-15,1610612759
Jeff Ayres,383,3608,16.100,15.504,0.60,2014-15,1610612759
Boris Diaw,1984,2007,15.611,15.515,0.10,2014-15,1610612759
Tiago Splitter,1030,2961,15.337,15.640,-0.30,2014-15,1610612759
Tony Parker,1953,2038,15.837,15.302,0.54,2014-15,1610612759
Cory Joseph,1444,2547,15.657,15.509,0.15,2014-15,1610612759
Matt Bonner,935,3056,15.839,15.477,0.36,2014-15,1610612759
Kyle Anderson,358,3633,15.962,15.523,0.44,2014-15,1610612759
Manu Ginobili,1587,2404,15.140,15.847,-0.71,2014-15,1610612759
Aron Baynes,1122,2869,15.445,15.608,-0.16,2014-15,1610612759
