PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Roy Hibbert,2409,1547,16.154,15.722,0.43,2013-14,1610612754
Paul George,2898,1058,15.927,16.136,-0.21,2013-14,1610612754
Evan Turner,571,3385,16.075,15.968,0.11,2013-14,1610612754
Orlando Johnson,342,3614,16.096,15.972,0.12,2013-14,1610612754
Donald Sloan,392,3564,16.291,15.949,0.34,2013-14,1610612754
Lance Stephenson,2752,1204,16.009,15.924,0.09,2013-14,1610612754
Andrew Bynum,36,3920,16.500,15.978,0.52,2013-14,1610612754
Solomon Hill,226,3730,16.499,15.952,0.55,2013-14,1610612754
Rasual Butler,378,3578,16.098,15.971,0.13,2013-14,1610612754
George Hill,2434,1522,16.187,15.662,0.53,2013-14,1610612754
Lavoy Allen,111,3845,15.877,15.986,-0.11,2013-14,1610612754
Danny Granger,653,3303,15.577,16.066,-0.49,2013-14,1610612754
David West,2472,1484,15.961,16.020,-0.06,2013-14,1610612754
Luis Scola,1399,2557,15.951,16.000,-0.05,2013-14,1610612754
Ian Mahinmi,1248,2708,15.967,15.990,-0.02,2013-14,1610612754
Chris Copeland,265,3691,15.810,15.996,-0.19,2013-14,1610612754
C.J. Watson,1193,2763,15.368,16.257,-0.89,2013-14,1610612754
