PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Edmond Sumner,861,2630,13.403,13.943,-0.54,2020-21,1610612754
Jalen Lecque,12,3479,14.154,13.806,0.35,2020-21,1610612754
Cassius Stanley,93,3398,13.778,13.808,-0.03,2020-21,1610612754
T.J. Warren,117,3374,13.955,13.802,0.15,2020-21,1610612754
Domantas Sabonis,2232,1260,14.012,13.450,0.56,2020-21,1610612754
Myles Turner,1455,2036,14.274,13.488,0.79,2020-21,1610612754
Victor Oladipo,300,3191,14.495,13.746,0.75,2020-21,1610612754
Aaron Holiday,1176,2315,13.419,14.007,-0.59,2020-21,1610612754
Brian Bowen II,15,3476,11.781,13.816,-2.03,2020-21,1610612754
Jeremy Lamb,765,2726,14.274,13.679,0.60,2020-21,1610612754
Justin Holiday,2183,1308,13.790,13.837,-0.05,2020-21,1610612754
Malcolm Brogdon,1930,1561,14.256,13.271,0.99,2020-21,1610612754
Goga Bitadze,561,2930,13.685,13.831,-0.15,2020-21,1610612754
Kelan Martin,322,3169,12.951,13.894,-0.94,2020-21,1610612754
T.J. McConnell,1796,1695,13.628,14.000,-0.37,2020-21,1610612754
JaKarr Sampson,316,3175,13.710,13.817,-0.11,2020-21,1610612754
Doug McDermott,1619,1872,13.793,13.821,-0.03,2020-21,1610612754
Caris LeVert,1152,2339,13.543,13.940,-0.40,2020-21,1610612754
Oshae Brissett,519,2972,12.765,13.999,-1.23,2020-21,1610612754
Amida Brimah,29,3462,11.908,13.825,-1.92,2020-21,1610612754
