PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Precious Achiuwa,1725,2246,15.400,14.905,0.49,2021-22,1610612761
Khem Birch,991,2980,15.446,15.009,0.44,2021-22,1610612761
Svi Mykhailiuk,716,3255,14.569,15.241,-0.67,2021-22,1610612761
Gary Trent Jr.,2448,1523,15.095,15.154,-0.06,2021-22,1610612761
Chris Boucher,1690,2281,15.227,15.037,0.19,2021-22,1610612761
Dalano Banton,696,3275,14.748,15.197,-0.45,2021-22,1610612761
Fred VanVleet,2462,1509,15.191,14.996,0.20,2021-22,1610612761
Goran Dragic,90,3881,14.124,15.141,-1.02,2021-22,1610612761
Isaac Bonga,69,3902,14.480,15.129,-0.65,2021-22,1610612761
Scottie Barnes,2617,1354,15.159,15.040,0.12,2021-22,1610612761
OG Anunoby,1728,2243,15.210,15.046,0.16,2021-22,1610612761
Malachi Flynn,537,3434,14.498,15.217,-0.72,2021-22,1610612761
Justin Champagnie,281,3690,15.215,15.110,0.11,2021-22,1610612761
Thaddeus Young,475,3496,15.529,15.062,0.47,2021-22,1610612761
Sam Dekker,1,3970,18.000,15.117,2.88,2021-22,1610612761
David Johnson,2,3969,13.333,15.119,-1.78,2021-22,1610612761
Pascal Siakam,2578,1393,15.265,14.849,0.42,2021-22,1610612761
Yuta Watanabe,445,3526,14.299,15.225,-0.93,2021-22,1610612761
Armoni Brooks,154,3817,15.239,15.112,0.13,2021-22,1610612761
D.J. Wilson,54,3917,11.808,15.170,-3.36,2021-22,1610612761
Tremont Waters,42,3929,12.055,15.153,-3.10,2021-22,1610612761
Juwan Morgan,27,3944,12.754,15.134,-2.38,2021-22,1610612761
Daniel Oturu,27,3944,12.931,15.133,-2.20,2021-22,1610612761
