PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Patrick Beverley,2137,1829,14.303,13.752,0.55,2018-19,1610612746
Avery Bradley,1463,2503,14.554,13.758,0.80,2018-19,1610612746
Luc Mbah a Moute,61,3905,13.149,14.060,-0.91,2018-19,1610612746
Tobias Harris,1904,2062,14.462,13.674,0.79,2018-19,1610612746
Wilson Chandler,226,3740,12.908,14.116,-1.21,2018-19,1610612746
Milos Teodosic,150,3816,13.628,14.062,-0.43,2018-19,1610612746
Mike Scott,748,3218,13.705,14.127,-0.42,2018-19,1610612746
Tyrone Wallace,628,3338,13.063,14.238,-1.17,2018-19,1610612746
Landry Shamet,694,3272,14.083,14.037,0.05,2018-19,1610612746
JaMychal Green,471,3495,13.031,14.187,-1.16,2018-19,1610612746
Garrett Temple,510,3456,13.293,14.160,-0.87,2018-19,1610612746
Ivica Zubac,524,3442,14.079,14.040,0.04,2018-19,1610612746
Lou Williams,1993,1973,13.589,14.528,-0.94,2018-19,1610612746
Marcin Gortat,751,3215,14.931,13.847,1.08,2018-19,1610612746
Danilo Gallinari,2059,1907,14.532,13.535,1.00,2018-19,1610612746
Montrezl Harrell,2158,1808,13.858,14.271,-0.41,2018-19,1610612746
Boban Marjanovic,376,3590,13.862,14.065,-0.20,2018-19,1610612746
Jerome Robinson,320,3646,13.352,14.107,-0.75,2018-19,1610612746
Shai Gilgeous-Alexander,2174,1792,14.330,13.704,0.63,2018-19,1610612746
Johnathan Motley,156,3810,13.204,14.081,-0.88,2018-19,1610612746
Angel Delgado,15,3951,13.677,14.047,-0.37,2018-19,1610612746
Sindarius Thornwell,313,3653,12.791,14.155,-1.36,2018-19,1610612746
