PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Dwyane Wade,467,3519,15.165,15.530,-0.36,2017-18,1610612748
Derrick Walton Jr.,147,3839,16.249,15.458,0.79,2017-18,1610612748
Wayne Ellington,2041,1945,15.626,15.342,0.28,2017-18,1610612748
Kelly Olynyk,1779,2207,15.378,15.574,-0.20,2017-18,1610612748
Josh Richardson,2689,1297,15.487,15.486,0.00,2017-18,1610612748
Udonis Haslem,72,3914,16.566,15.467,1.10,2017-18,1610612748
Derrick Jones Jr.,212,3774,16.085,15.454,0.63,2017-18,1610612748
Okaro White,80,3906,15.131,15.494,-0.36,2017-18,1610612748
Justise Winslow,1680,2306,15.382,15.563,-0.18,2017-18,1610612748
Bam Adebayo,1368,2618,15.954,15.251,0.70,2017-18,1610612748
Tyler Johnson,2052,1934,15.372,15.609,-0.24,2017-18,1610612748
Matt Williams Jr.,11,3975,13.167,15.494,-2.33,2017-18,1610612748
Goran Dragic,2378,1608,15.304,15.763,-0.46,2017-18,1610612748
Dion Waiters,918,3068,15.656,15.436,0.22,2017-18,1610612748
Jordan Mickey,284,3702,16.036,15.445,0.59,2017-18,1610612748
Luke Babbitt,145,3841,15.406,15.490,-0.08,2017-18,1610612748
Rodney McGruder,299,3687,15.441,15.490,-0.05,2017-18,1610612748
Hassan Whiteside,1364,2622,15.636,15.407,0.23,2017-18,1610612748
James Johnson,1943,2043,15.253,15.710,-0.46,2017-18,1610612748
