PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Damjan Rudez,1047,2924,15.776,16.142,-0.37,2014-15,1610612754
Lavoy Allen,1070,2901,16.389,15.919,0.47,2014-15,1610612754
Solomon Hill,2381,1590,16.349,15.600,0.75,2014-15,1610612754
David West,1896,2075,15.951,16.131,-0.18,2014-15,1610612754
Luis Scola,1659,2312,15.729,16.275,-0.55,2014-15,1610612754
Donald Sloan,1107,2864,16.418,15.901,0.52,2014-15,1610612754
Paul George,91,3880,15.613,16.054,-0.44,2014-15,1610612754
AJ Price,193,3778,17.073,15.994,1.08,2014-15,1610612754
Ian Mahinmi,1146,2825,16.030,16.050,-0.02,2014-15,1610612754
Chris Copeland,827,3144,16.418,15.946,0.47,2014-15,1610612754
C.J. Watson,1422,2549,15.573,16.314,-0.74,2014-15,1610612754
George Hill,1267,2704,15.917,16.104,-0.19,2014-15,1610612754
Shayne Whittington,108,3863,15.128,16.070,-0.94,2014-15,1610612754
Roy Hibbert,1927,2044,16.479,15.649,0.83,2014-15,1610612754
Rodney Stuckey,1873,2098,16.012,16.073,-0.06,2014-15,1610612754
CJ Miles,1841,2130,15.636,16.410,-0.77,2014-15,1610612754
