PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Okaro White,6,3980,15.923,13.971,1.95,2018-19,1610612764
Sam Dekker,619,3367,14.180,13.937,0.24,2018-19,1610612764
Chasson Randle,743,3243,14.083,13.950,0.13,2018-19,1610612764
Trevor Ariza,1465,2521,13.981,13.970,0.01,2018-19,1610612764
Ron Baker,45,3941,14.624,13.967,0.66,2018-19,1610612764
Jordan McRae,333,3653,13.474,14.021,-0.55,2018-19,1610612764
Markieff Morris,883,3103,14.104,13.937,0.17,2018-19,1610612764
Otto Porter Jr.,1191,2795,13.797,14.051,-0.25,2018-19,1610612764
Troy Brown Jr.,730,3256,13.881,13.995,-0.11,2018-19,1610612764
Thomas Bryant,1496,2490,14.159,13.863,0.30,2018-19,1610612764
Dwight Howard,230,3756,13.917,13.978,-0.06,2018-19,1610612764
John Jenkins,14,3972,12.939,13.978,-1.04,2018-19,1610612764
Jabari Parker,682,3304,13.609,14.050,-0.44,2018-19,1610612764
Jeff Green,2097,1889,14.049,13.893,0.16,2018-19,1610612764
Gary Payton II,16,3970,10.579,13.990,-3.41,2018-19,1610612764
Devin Robinson,95,3891,14.031,13.973,0.06,2018-19,1610612764
Wesley Johnson,157,3829,13.242,14.004,-0.76,2018-19,1610612764
Bobby Portis,768,3218,13.767,14.024,-0.26,2018-19,1610612764
John Wall,1104,2882,13.763,14.057,-0.29,2018-19,1610612764
Austin Rivers,683,3303,14.313,13.905,0.41,2018-19,1610612764
Tomas Satoransky,2164,1822,14.153,13.766,0.39,2018-19,1610612764
Bradley Beal,3028,958,13.859,14.344,-0.48,2018-19,1610612764
Ian Mahinmi,498,3488,14.696,13.875,0.82,2018-19,1610612764
Kelly Oubre Jr.,755,3231,13.912,13.989,-0.08,2018-19,1610612764
Jason Smith,130,3856,13.471,13.991,-0.52,2018-19,1610612764
