PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Markelle Fultz,1996,1518,14.679,15.296,-0.62,2019-20,1610612753
Melvin Frazier Jr.,126,3388,14.127,14.975,-0.85,2019-20,1610612753
Aaron Gordon,2017,1497,14.980,14.895,0.09,2019-20,1610612753
BJ Johnson,83,3431,13.268,14.987,-1.72,2019-20,1610612753
Amile Jefferson,74,3440,14.490,14.954,-0.46,2019-20,1610612753
Evan Fournier,2076,1438,14.868,15.053,-0.18,2019-20,1610612753
D.J. Augustin,1420,2094,15.280,14.716,0.56,2019-20,1610612753
Nikola Vucevic,1998,1516,14.687,15.285,-0.60,2019-20,1610612753
Mo Bamba,878,2636,15.533,14.752,0.78,2019-20,1610612753
Terrence Ross,1889,1625,14.990,14.889,0.10,2019-20,1610612753
Al-Farouq Aminu,380,3134,15.219,14.910,0.31,2019-20,1610612753
Michael Carter-Williams,833,2681,15.215,14.861,0.35,2019-20,1610612753
Khem Birch,922,2592,15.451,14.765,0.69,2019-20,1610612753
Jonathan Isaac,980,2534,14.662,15.053,-0.39,2019-20,1610612753
Wes Iwundu,953,2561,14.981,14.930,0.05,2019-20,1610612753
Josh Magette,38,3476,15.442,14.938,0.50,2019-20,1610612753
Gary Clark,355,3159,14.820,14.958,-0.14,2019-20,1610612753
Vic Law,62,3452,13.221,14.976,-1.75,2019-20,1610612753
James Ennis III,489,3025,14.812,14.965,-0.15,2019-20,1610612753
