PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Damian Lillard,2474,1093,14.646,14.768,-0.12,2019-20,1610612757
Zach Collins,290,3277,14.564,14.693,-0.13,2019-20,1610612757
Gary Trent Jr.,1332,2235,14.598,14.733,-0.14,2019-20,1610612757
Carmelo Anthony,1902,1665,14.909,14.432,0.48,2019-20,1610612757
Rodney Hood,619,2948,14.684,14.682,0.00,2019-20,1610612757
Jaylen Hoard,103,3464,13.918,14.706,-0.79,2019-20,1610612757
CJ McCollum,2556,1011,14.743,14.533,0.21,2019-20,1610612757
Anthony Tolliver,554,3013,14.675,14.684,-0.01,2019-20,1610612757
Kent Bazemore,1111,2456,14.605,14.718,-0.11,2019-20,1610612757
Moses Brown,33,3534,13.548,14.694,-1.15,2019-20,1610612757
Skal Labissiere,567,3000,14.566,14.705,-0.14,2019-20,1610612757
Anfernee Simons,1449,2118,14.742,14.642,0.10,2019-20,1610612757
Mario Hezonja,871,2696,14.403,14.774,-0.37,2019-20,1610612757
Nassir Little,573,2994,14.769,14.666,0.10,2019-20,1610612757
Hassan Whiteside,2008,1559,14.901,14.404,0.50,2019-20,1610612757
Jusuf Nurkic,253,3314,14.336,14.709,-0.37,2019-20,1610612757
Jaylen Adams,0,3567,0.000,14.683,-14.68,2019-20,1610612757
Trevor Ariza,702,2865,14.523,14.722,-0.20,2019-20,1610612757
Caleb Swanigan,265,3302,14.267,14.715,-0.45,2019-20,1610612757
Wenyen Gabriel,174,3393,14.224,14.706,-0.48,2019-20,1610612757
