PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Nick Richards,1200,2718,14.386,14.142,0.24,2022-23,1610612766
Jalen McDaniels,1494,2424,14.170,14.245,-0.07,2022-23,1610612766
Theo Maledon,812,3106,14.346,14.182,0.16,2022-23,1610612766
Svi Mykhailiuk,393,3525,14.274,14.210,0.06,2022-23,1610612766
Bryce McGowens,754,3164,14.117,14.240,-0.12,2022-23,1610612766
Cody Martin,134,3784,14.330,14.212,0.12,2022-23,1610612766
Dennis Smith Jr.,1390,2528,14.161,14.246,-0.08,2022-23,1610612766
Kelly Oubre Jr.,1548,2370,14.432,14.077,0.36,2022-23,1610612766
Gordon Hayward,1577,2341,14.036,14.340,-0.30,2022-23,1610612766
JT Thor,938,2980,14.478,14.135,0.34,2022-23,1610612766
P.J. Washington,2380,1538,14.081,14.429,-0.35,2022-23,1610612766
Terry Rozier,2221,1697,14.401,13.976,0.43,2022-23,1610612766
Mason Plumlee,1596,2322,14.300,14.158,0.14,2022-23,1610612766
Mark Williams,798,3120,14.017,14.267,-0.25,2022-23,1610612766
LaMelo Ball,1268,2650,13.720,14.461,-0.74,2022-23,1610612766
James Bouknight,489,3429,14.326,14.201,0.13,2022-23,1610612766
Kai Jones,533,3385,14.481,14.175,0.31,2022-23,1610612766
Xavier Sneed,48,3870,13.758,14.222,-0.46,2022-23,1610612766
Kobi Simmons,20,3898,14.200,14.216,-0.02,2022-23,1610612766
