PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
LaMarcus Aldridge,2687,1274,15.227,14.510,0.72,2018-19,1610612759
Derrick White,1728,2233,15.130,14.887,0.24,2018-19,1610612759
Donatas Motiejunas,13,3948,13.893,14.995,-1.10,2018-19,1610612759
Jakob Poeltl,1273,2688,14.921,15.024,-0.10,2018-19,1610612759
Bryn Forbes,2292,1668,15.220,14.687,0.53,2018-19,1610612759
Lonnie Walker IV,118,3843,14.996,14.991,0.01,2018-19,1610612759
Quincy Pondexter,292,3669,14.671,15.018,-0.35,2018-19,1610612759
DeMar DeRozan,2688,1273,15.250,14.461,0.79,2018-19,1610612759
Dante Cunningham,928,3033,15.236,14.916,0.32,2018-19,1610612759
Pau Gasol,330,3631,14.700,15.019,-0.32,2018-19,1610612759
Davis Bertans,1632,2329,14.633,15.247,-0.61,2018-19,1610612759
Marco Belinelli,1815,2146,14.652,15.287,-0.63,2018-19,1610612759
Patty Mills,1908,2053,14.490,15.477,-0.99,2018-19,1610612759
Rudy Gay,1842,2119,15.138,14.865,0.27,2018-19,1610612759
Drew Eubanks,113,3848,15.169,14.986,0.18,2018-19,1610612759
Chimezie Metu,145,3816,14.385,15.016,-0.63,2018-19,1610612759
